Posn_Id,Skill_Id,Play_Id,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
8095972,9086962,216794,36,62,58,57,55,60,58,38,48,61,73,65,59,57,61,66,50,64,73,58,50,22,58,55,57,54,28,24,24,9,11,10,6,10
8095973,9086963,199130,25,14,14,23,14,14,15,18,21,23,32,30,32,54,45,12,42,43,81,15,13,13,15,23,15,56,24,12,15,60,62,57,60,66
8095974,9086964,239833,54,58,44,62,54,62,45,44,57,61,70,70,72,58,75,64,59,70,43,57,43,34,62,58,45,59,55,30,35,13,6,8,11,5
8095975,9086965,149721,13,19,14,36,12,14,14,12,23,10,29,26,41,50,51,22,56,26,56,11,34,17,13,52,19,58,16,14,14,63,64,59,63,62
8095976,9086966,206297,41,38,49,49,36,54,35,42,35,56,71,70,69,59,59,35,66,70,71,34,64,63,53,48,50,55,58,68,66,14,13,6,12,10
8095977,9086967,242648,43,54,39,67,38,63,54,29,64,63,69,64,65,61,70,63,61,69,55,56,62,39,57,58,41,58,64,55,52,10,6,14,8,6
8095978,9086968,236760,47,37,58,68,47,47,46,42,63,68,61,59,57,68,59,57,69,59,58,55,56,57,47,59,37,52,35,56,47,9,14,13,15,10
8095979,9086969,235736,36,67,46,43,61,57,53,58,30,60,79,75,70,59,73,61,64,48,54,63,42,15,64,42,55,52,32,13,19,7,5,12,11,9
8095980,9086970,229848,18,11,14,22,13,22,19,14,19,18,29,22,33,48,22,14,44,42,74,12,22,19,11,41,22,42,8,13,15,64,69,58,56,62
8095981,9086971,226264,53,63,59,61,38,64,45,33,58,65,70,71,66,61,66,63,65,70,69,56,33,22,51,50,51,52,32,27,23,12,12,14,9,16
8095982,9086972,223960,55,63,45,55,52,68,56,28,38,68,85,77,83,54,72,55,51,55,49,46,42,19,55,53,58,60,18,24,22,15,11,16,8,13
8095983,9086973,204248,40,63,57,53,60,60,58,40,35,58,71,71,71,60,66,64,73,58,61,58,67,43,60,57,60,62,22,36,32,15,11,11,8,12
8095984,9086974,245719,30,29,52,62,28,46,33,32,60,51,58,61,54,55,57,67,50,65,78,58,75,58,40,49,39,42,59,64,61,11,13,9,10,10
8095985,9086975,244695,28,67,58,50,43,63,42,32,31,62,75,75,57,56,61,61,67,51,61,51,27,12,58,45,67,45,16,20,12,9,6,7,13,9
8095986,9086976,210903,18,12,15,24,15,20,16,17,19,15,41,53,52,56,50,23,62,26,59,17,21,18,11,62,19,48,11,18,13,60,62,61,62,63
8095987,9086977,246230,34,62,59,56,61,65,60,40,48,62,72,75,64,53,58,63,64,67,72,59,63,16,51,49,68,50,20,16,20,9,10,13,10,14
8095988,9086978,244694,58,49,41,61,53,69,49,39,52,62,79,80,78,52,86,57,44,53,33,35,31,18,55,51,57,49,15,11,19,15,14,14,11,15
8095989,9086979,238038,45,45,50,66,41,60,40,53,63,62,71,65,67,58,64,57,65,66,56,62,61,60,46,61,46,54,60,60,55,6,9,11,10,7
8095990,9086980,221398,43,35,57,66,43,63,47,42,64,65,68,65,64,59,73,65,66,68,64,56,60,52,57,59,54,55,58,60,56,8,11,16,15,12
8095991,9086981,212438,62,56,39,64,40,63,43,36,45,63,71,72,75,54,71,63,57,67,59,54,40,55,57,57,52,55,34,57,56,11,6,13,14,9
8095992,9086982,246741,17,10,20,37,10,11,34,25,26,10,22,22,23,56,26,51,36,23,63,12,26,12,10,31,23,21,10,13,13,60,58,58,62,65
8095993,9086983,245717,40,65,60,53,55,64,47,32,35,61,63,68,62,58,63,64,69,53,64,52,30,20,59,50,57,48,22,18,15,11,14,14,9,14
8095994,9086984,243157,54,46,47,74,46,65,54,54,71,61,67,69,58,55,90,53,54,40,53,48,42,30,47,64,53,66,51,45,56,5,5,5,11,6
8095995,9086985,238037,30,36,56,54,27,38,33,32,53,54,67,60,59,59,56,56,76,61,74,34,59,60,33,31,40,51,61,63,60,15,9,6,13,13
8095996,9086986,237781,38,22,64,56,29,24,45,22,43,45,62,58,53,74,71,45,64,54,72,19,64,53,23,26,55,47,60,59,63,5,7,8,10,6
8095997,9086987,231120,56,43,59,55,25,54,32,34,50,56,73,69,62,54,62,37,65,84,66,18,63,58,45,44,59,45,57,60,62,9,12,14,11,14
8095998,9086988,216272,62,54,49,63,53,64,56,38,62,65,69,68,63,50,73,66,39,71,61,57,36,43,45,61,51,51,55,43,45,12,10,8,8,9
8095999,9086989,243919,44,71,60,51,48,64,46,36,38,59,66,63,58,59,74,60,53,51,44,59,29,20,64,54,67,49,16,13,18,9,5,10,10,7
8096000,9086990,235215,60,48,41,60,56,69,61,48,54,69,69,56,68,52,75,59,33,50,45,52,27,23,62,57,54,54,26,19,27,15,10,6,7,9
8096001,9086991,202959,60,60,68,65,64,59,62,63,63,61,72,64,68,56,67,70,83,71,75,71,64,58,56,57,64,56,58,62,60,8,12,8,11,13
8096002,9086992,236750,60,52,43,57,31,61,44,45,38,58,90,88,77,54,73,59,40,67,46,58,47,54,53,54,29,58,54,52,54,10,8,6,8,5
8096003,9086993,233934,15,14,25,21,18,28,16,29,19,26,33,36,45,50,52,35,58,35,51,19,35,12,5,44,28,44,14,11,19,63,59,57,60,70
8096004,9086994,232910,23,23,56,32,26,25,29,26,25,25,65,66,52,53,64,38,74,59,67,22,68,61,22,33,31,58,65,69,68,14,7,15,8,5
8096005,9086995,224718,61,41,51,69,39,60,48,43,64,58,58,52,61,56,66,57,61,64,63,38,58,49,62,67,55,50,64,60,53,14,8,11,10,7
8096006,9086996,244941,57,59,40,63,53,68,69,61,55,65,74,76,66,60,66,55,46,72,50,63,36,47,60,63,55,46,29,45,28,8,6,9,15,7
8096007,9086997,239821,58,57,43,60,50,68,51,40,47,67,69,67,76,54,86,64,47,34,42,49,39,25,58,55,50,57,17,28,22,15,6,5,12,11
8096008,9086998,170445,45,57,57,58,62,59,55,57,52,59,75,78,74,62,79,59,53,91,66,59,52,30,62,55,59,51,32,20,25,6,12,12,10,15
8096009,9086999,215501,61,57,38,54,58,64,64,62,38,65,72,67,78,57,84,63,68,74,45,54,43,39,55,58,56,52,30,38,34,13,11,14,8,8
8096010,9087000,247500,45,21,61,61,30,36,27,24,63,45,55,53,42,56,49,45,59,61,72,20,58,63,23,49,31,50,59,65,58,7,14,7,12,8
8096011,9087001,181964,60,43,65,62,50,60,57,35,57,70,51,30,31,76,64,47,69,38,73,53,59,68,57,51,50,66,64,65,66,8,15,12,9,13
8096012,9087002,235980,28,65,62,37,45,64,34,30,26,62,72,77,67,53,67,63,66,70,73,41,40,16,59,44,56,56,35,11,11,10,6,5,14,13
8096013,9087003,229324,60,22,56,62,37,54,29,20,54,60,74,68,57,53,61,37,72,60,61,25,74,56,30,33,37,43,57,66,62,9,9,13,11,5
8096014,9087004,152523,13,16,14,27,14,11,16,11,32,18,39,29,42,60,45,20,65,36,68,16,28,15,11,48,23,54,13,13,15,62,60,58,61,64
8096015,9087005,212683,40,63,64,52,49,56,40,33,27,53,70,63,61,62,53,55,69,66,85,50,60,12,62,54,68,59,30,13,16,11,13,15,13,12
8096016,9087006,181962,26,23,64,50,36,36,15,13,26,43,54,60,52,61,43,30,70,59,76,26,73,58,31,44,24,48,59,62,52,9,9,15,16,11
8096017,9087007,203210,38,37,58,61,43,49,34,36,51,55,73,64,80,65,62,52,80,75,77,25,73,60,39,52,42,61,60,61,57,13,8,15,14,11
8096018,9087008,214473,15,11,16,26,18,8,14,16,18,25,42,46,38,52,44,25,56,30,53,15,18,22,15,33,24,36,30,17,17,63,61,59,61,64
8096019,9087009,245704,64,37,54,63,38,60,43,40,62,62,66,64,64,60,59,46,57,64,58,44,56,53,63,43,49,51,52,64,62,10,8,12,6,12
8096020,9087010,52679,11,14,13,33,13,11,18,11,35,33,34,39,38,59,44,30,51,32,55,18,31,15,7,46,16,58,22,18,14,59,62,60,62,60
8096021,9087011,247495,65,60,39,59,48,66,56,45,54,68,64,72,63,55,60,61,50,55,54,55,35,24,55,50,46,60,33,36,36,7,7,11,11,14
8096022,9087012,208071,60,57,54,65,41,61,52,61,62,60,73,75,68,56,68,70,52,70,66,64,54,48,63,67,52,45,34,39,39,12,9,14,15,8
8096023,9087013,193478,30,22,65,57,29,26,23,19,51,36,63,55,61,60,59,44,76,67,75,23,57,58,24,30,36,52,59,62,59,6,7,15,15,12
8096024,9087014,244166,59,47,38,62,43,65,42,32,59,62,71,67,70,52,76,48,34,62,40,38,35,58,59,61,64,57,48,42,38,10,7,14,6,6
8096025,9087015,191684,11,12,11,36,11,14,10,14,32,18,48,40,42,60,52,19,43,30,59,10,36,21,11,28,25,56,15,14,19,61,60,58,61,63
8096026,9087016,138180,60,52,36,55,56,61,61,57,50,61,74,76,77,60,81,57,88,65,59,49,55,26,58,61,55,59,35,17,23,12,14,9,13,11
8096027,9087017,201924,42,58,53,49,64,54,43,45,33,51,52,61,61,69,53,73,64,50,73,49,65,41,72,48,57,65,12,28,35,16,14,13,16,7
8096028,9087018,189891,45,34,59,39,47,40,37,39,47,32,65,66,64,55,70,34,80,64,78,58,78,60,36,41,35,54,56,62,60,8,11,6,12,15
8096029,9087019,243395,49,18,59,66,22,65,24,24,60,65,60,62,58,61,59,37,71,61,64,23,54,61,18,54,33,62,61,64,63,5,13,12,10,6
8096030,9087020,242883,50,40,43,67,38,60,41,35,66,62,63,67,61,50,70,63,58,72,69,60,70,59,49,60,45,60,42,59,58,15,10,5,12,6
8096031,9087021,236995,42,67,65,51,49,48,39,39,45,56,57,53,56,60,62,62,71,54,65,58,42,35,66,44,69,55,39,29,28,7,7,9,6,12
8096032,9087022,243906,44,58,44,63,39,62,54,57,61,60,74,65,72,60,85,53,52,58,33,56,40,25,53,60,46,53,37,42,47,5,11,7,12,12
8096033,9087023,239810,39,32,45,71,52,68,55,46,69,71,72,64,70,50,66,53,70,40,49,56,54,54,38,67,30,65,49,55,53,14,14,13,11,7
8096034,9087024,237506,54,48,50,66,51,64,60,56,65,65,52,58,65,62,69,61,52,53,54,50,37,47,53,65,50,60,44,52,49,11,14,7,5,15
8096035,9087025,237250,22,9,15,44,16,12,19,15,41,27,55,56,33,58,27,28,56,41,63,20,27,11,13,51,23,38,12,12,25,63,59,60,60,65
8096036,9087026,232898,38,42,38,69,39,67,48,40,65,67,67,75,75,49,85,51,62,55,40,40,41,20,48,64,49,60,22,31,26,13,15,6,15,6
8096037,9087027,193473,45,23,66,42,30,38,40,41,55,46,49,51,43,60,32,45,30,67,84,39,73,61,31,44,46,60,58,61,55,8,7,12,7,15
8096038,9087028,189377,56,59,60,58,49,62,43,36,47,65,71,58,73,63,48,61,58,69,77,50,61,45,63,62,63,59,55,41,37,6,11,13,13,12
8096039,9087029,247233,32,64,61,47,68,59,54,57,35,62,73,71,60,56,51,55,72,58,67,58,38,18,59,50,65,52,14,17,15,11,10,13,9,7
8096040,9087030,246721,51,36,60,58,30,61,48,22,62,63,64,59,40,48,46,41,65,68,77,45,48,59,40,51,39,70,55,65,62,14,7,10,6,7
8096041,9087031,244157,56,50,43,64,40,58,52,48,61,59,78,80,92,55,90,54,70,73,51,53,67,53,56,50,54,45,62,63,56,14,10,6,14,10
8096042,9087032,237757,60,34,46,68,38,66,35,29,64,69,60,65,68,43,42,41,69,73,73,36,68,53,33,33,42,47,61,66,62,15,15,8,13,14
8096043,9087033,231613,29,61,59,45,44,57,40,30,29,59,91,88,72,55,69,60,77,68,74,52,58,14,58,40,59,49,20,14,14,14,7,10,11,9
8096044,9087034,243132,48,21,65,57,34,38,43,32,39,45,52,52,46,51,61,42,66,60,59,29,57,57,34,32,42,47,65,67,62,9,8,6,7,7
8096045,9087035,232636,59,28,56,53,30,46,31,34,29,56,70,73,57,57,71,31,72,59,58,30,51,59,47,36,33,42,59,62,64,9,11,13,11,8
8096046,9087036,244923,50,61,40,64,46,65,53,44,60,69,70,61,65,48,64,55,67,53,51,52,41,23,66,53,40,58,35,41,24,15,6,14,7,9
8096047,9087037,244410,59,42,63,59,36,50,36,40,58,56,62,61,63,59,68,52,65,68,68,41,65,62,51,52,42,57,59,63,62,9,12,10,9,11
8096048,9087038,235194,39,65,53,57,50,64,50,39,41,64,64,61,61,57,60,61,59,55,64,58,31,21,61,55,55,49,21,16,21,6,9,8,11,10
8096049,9087039,231354,60,61,53,55,56,68,49,46,46,69,67,62,65,51,62,62,57,61,55,44,32,21,58,55,50,49,34,34,31,8,15,13,13,14
8096050,9087040,214458,52,38,53,67,38,51,44,38,70,67,55,32,64,57,69,57,72,53,60,61,69,68,48,55,47,58,66,64,52,14,11,9,13,14
8096051,9087041,213434,48,60,44,63,53,65,60,58,55,61,75,77,75,52,72,54,62,71,64,51,58,42,61,55,46,53,44,44,43,7,12,15,7,9
8096052,9087042,221369,60,57,51,57,37,63,52,46,49,60,80,85,76,56,82,71,70,70,46,47,30,16,52,54,59,55,17,19,17,8,8,14,11,7
8096053,9087043,246200,13,11,12,23,15,11,11,11,29,18,48,42,35,53,52,22,57,33,59,17,31,13,11,11,22,38,8,10,13,68,57,55,58,66
8096054,9087044,244920,63,53,33,59,41,57,42,30,54,59,73,75,59,59,65,50,34,67,55,30,28,25,61,54,53,49,30,21,20,6,12,12,6,10
8096055,9087045,163768,66,44,55,58,59,54,70,74,67,62,59,58,66,55,67,65,73,73,71,65,65,54,60,63,66,55,60,60,62,7,15,6,13,13
8096056,9087046,213688,58,44,48,69,43,65,50,43,64,69,74,66,74,52,75,53,56,63,58,45,49,52,52,57,46,59,56,53,49,15,6,8,8,11
8096057,9087047,208056,57,61,55,62,59,59,46,44,54,58,70,77,67,57,77,63,59,56,51,61,33,32,62,62,63,57,45,18,16,15,14,16,9,13
8096058,9087048,207544,62,31,63,66,30,58,63,59,61,61,65,63,67,65,69,22,70,82,62,40,65,65,57,55,57,61,45,67,57,9,15,15,15,9
8096059,9087049,245687,66,67,50,73,49,59,37,59,59,71,62,66,71,51,72,64,62,72,58,37,71,37,48,61,58,52,44,52,31,11,15,11,11,9
8096060,9087050,244919,25,19,72,54,23,24,24,21,28,57,54,63,45,50,65,39,72,60,55,20,55,64,28,33,34,49,59,63,58,7,13,15,10,7
8096061,9087051,240311,12,8,12,22,6,10,14,11,15,14,33,32,36,54,49,15,63,38,50,5,16,14,5,45,19,36,13,11,13,65,60,61,62,61
8096062,9087052,238519,56,49,53,58,56,62,54,60,49,63,83,79,67,66,68,62,48,56,71,58,72,55,61,47,53,60,56,58,60,9,6,7,7,13
8096063,9087053,230839,40,29,68,47,22,42,24,21,45,44,61,65,50,56,53,41,67,66,81,33,66,55,36,40,27,48,59,60,55,12,15,5,10,11
8096064,9087054,230583,47,34,37,69,28,58,41,38,63,62,69,63,80,57,77,44,73,74,49,29,60,62,50,64,42,62,59,55,48,11,12,6,15,9
8096065,9087055,211127,58,52,53,60,57,60,59,45,55,58,72,85,63,61,66,65,64,70,74,55,66,49,61,47,44,51,42,43,41,8,12,6,9,6
8096066,9087056,198071,61,25,58,61,22,61,39,34,61,58,76,69,82,55,70,24,92,73,70,29,55,51,33,46,29,53,61,64,64,6,7,11,6,8
8096067,9087057,187830,57,39,54,62,50,58,61,61,63,61,60,58,60,63,64,57,65,62,64,58,58,53,58,69,62,66,46,60,59,8,9,15,7,9
8096068,9087058,242102,36,31,60,46,29,39,32,32,39,42,54,52,37,49,46,49,67,55,70,23,59,60,28,30,47,42,61,68,67,10,6,11,6,11
8096069,9087059,243125,52,27,45,49,30,55,32,30,42,60,82,84,66,56,72,34,64,76,50,30,51,58,47,42,32,51,61,58,58,14,13,8,9,13
8096070,9087060,236213,49,65,61,49,62,58,59,48,38,57,71,73,60,59,70,69,60,55,69,49,58,19,55,49,55,52,25,13,19,10,7,8,7,13
8096071,9087061,241588,44,58,45,64,38,64,44,47,60,67,66,65,64,61,66,52,65,51,53,53,58,52,59,67,51,58,58,48,47,9,13,9,6,11
8096072,9087062,228788,54,37,60,66,52,60,47,47,62,64,74,72,70,66,70,69,68,63,53,55,67,57,59,55,56,45,59,65,60,14,9,7,13,10
8096073,9087063,240563,62,55,50,55,39,65,35,30,36,61,84,80,81,54,76,50,61,60,40,49,30,10,63,55,50,57,20,12,18,8,8,13,13,9
8096074,9087064,232371,69,39,44,67,34,64,59,34,61,60,69,67,66,61,64,44,70,65,71,36,45,62,50,54,31,65,48,61,59,15,11,8,7,11
8096075,9087065,243122,40,52,46,60,39,63,54,35,45,65,77,81,70,60,73,48,68,78,54,47,62,47,62,54,49,54,46,52,42,11,13,13,11,13
8096076,9087066,233394,57,24,44,49,25,59,27,33,27,58,71,78,76,62,69,27,60,62,58,22,49,66,36,32,32,55,65,69,65,15,5,15,11,10
8096077,9087067,221106,62,52,55,65,49,66,41,44,61,64,69,66,62,56,67,67,68,70,78,60,65,53,57,61,47,62,49,55,49,15,8,11,7,8
8096078,9087068,247473,41,61,70,47,44,56,43,40,36,54,76,74,56,60,40,57,61,53,74,59,31,17,57,51,62,51,21,17,18,13,6,11,9,10
8096079,9087069,238769,58,43,38,60,44,66,40,34,53,63,77,75,77,56,81,54,57,63,40,47,38,23,57,58,50,64,59,30,33,14,10,13,14,13
8096080,9087070,247472,35,22,59,54,30,33,28,35,39,52,63,60,54,58,65,46,68,64,70,24,57,61,28,29,37,56,60,62,66,12,12,14,10,8
8096081,9087071,211888,63,47,44,63,46,55,49,34,49,61,76,78,67,61,68,62,55,87,60,38,64,57,57,51,52,46,59,52,39,11,8,7,13,15
8096082,9087072,247215,63,61,44,64,49,58,64,58,62,61,62,65,64,59,70,65,61,69,54,71,59,56,56,62,63,55,48,59,44,9,13,6,13,6
8096083,9087073,246959,58,63,36,52,65,68,51,43,43,65,88,81,86,51,86,60,55,48,40,58,38,20,53,52,51,53,29,26,31,12,5,6,11,5
8096084,9087074,246703,32,66,62,45,52,58,62,63,32,59,50,59,55,54,62,68,66,50,75,57,62,28,60,49,67,57,34,23,25,14,11,11,6,14
8096085,9087075,239529,57,54,51,62,43,64,49,38,59,66,72,75,76,62,76,57,40,82,65,40,65,56,59,57,41,53,56,49,54,15,9,7,6,14
8096086,9087076,232873,27,24,54,46,21,23,29,25,52,53,77,78,59,49,42,48,61,60,81,15,66,58,28,33,35,44,58,63,61,7,7,11,14,7
8096087,9087077,220841,56,39,42,66,38,67,41,38,52,63,84,81,83,58,84,52,87,71,35,45,46,36,53,59,43,66,49,39,47,10,14,7,10,9
8096088,9087078,198825,49,62,63,49,60,56,48,43,44,59,67,74,72,57,72,58,83,64,60,53,55,39,65,62,58,64,44,31,30,11,12,14,15,12
8096089,9087079,169896,32,32,66,58,31,24,22,27,45,50,54,51,52,57,59,35,75,74,77,31,52,58,49,25,31,48,59,64,58,15,13,7,10,7
8096090,9087080,232872,27,20,50,55,27,38,22,26,46,49,70,73,36,51,53,56,84,69,79,22,59,57,23,32,49,54,60,64,63,10,8,9,15,7
8096091,9087081,224936,59,46,55,61,48,56,43,42,53,58,67,62,66,61,61,50,66,73,73,49,74,66,48,40,45,63,57,59,58,16,12,14,10,7
8096092,9087082,246439,54,49,57,66,42,61,55,46,64,64,53,54,53,61,68,58,57,58,49,54,62,61,53,59,56,59,58,61,61,14,9,13,8,14
8096093,9087083,241575,58,50,37,63,56,62,64,58,59,63,73,62,79,55,70,60,55,38,53,54,42,38,50,70,43,61,24,42,44,14,11,12,7,8
8096094,9087084,227751,61,31,42,53,26,59,28,31,43,55,78,76,62,57,81,23,63,61,75,21,54,59,59,44,23,51,58,64,64,7,9,15,15,10
8096095,9087085,209831,34,28,58,32,27,49,29,32,39,47,51,59,59,51,48,23,71,69,92,24,60,59,38,37,38,55,59,64,61,11,8,12,9,13
8096096,9087086,244134,63,47,50,56,34,66,39,38,54,58,67,68,58,60,73,46,60,73,57,54,59,51,56,58,40,50,53,61,52,7,14,6,13,10
8096097,9087087,234918,48,53,59,65,32,62,53,62,63,64,68,68,64,65,84,62,60,71,64,48,80,61,34,59,51,55,60,65,59,7,7,13,15,8
8096098,9087088,232614,23,62,74,48,62,53,33,20,25,54,54,55,48,56,41,63,68,61,90,46,72,24,65,46,51,65,17,20,18,6,14,11,7,13
8096099,9087089,213926,14,18,16,36,15,16,13,17,23,17,46,47,35,53,46,17,56,38,70,13,18,19,17,26,23,52,29,20,20,65,60,59,59,67
8096100,9087090,211622,24,24,60,63,26,34,31,24,52,59,61,61,55,49,61,33,73,65,71,18,50,61,27,30,35,47,60,62,64,14,11,11,7,11
8096101,9087091,209318,17,18,12,27,11,19,13,20,32,22,55,51,43,65,53,33,78,37,60,12,38,20,12,50,20,32,10,15,13,60,58,63,58,65
8096102,9087092,193957,60,58,52,58,55,65,62,51,56,61,80,76,91,57,74,64,62,66,58,52,65,56,57,40,55,58,62,60,58,6,11,15,8,8
8096103,9087093,182949,42,42,53,62,34,57,36,42,57,50,51,52,60,56,60,48,63,67,81,43,78,59,65,62,33,50,64,61,58,16,6,9,8,13
8096104,9087094,244133,53,33,56,56,35,55,48,28,51,60,72,77,65,58,70,48,71,69,67,39,45,58,50,45,35,52,59,61,59,13,8,6,13,8
8096105,9087095,236197,32,71,72,43,53,45,34,35,23,43,33,34,40,64,51,72,37,42,86,63,47,35,66,37,56,82,19,23,28,12,12,14,19,11
8096106,9087096,221349,34,68,68,54,54,52,37,33,39,55,77,68,64,56,65,58,64,73,76,56,47,29,56,54,60,49,42,25,19,12,16,15,12,12
8096107,9087097,245156,41,25,61,49,32,41,37,29,39,52,58,64,43,54,55,44,72,61,62,25,51,63,24,39,50,46,61,66,67,11,8,11,14,5
8096108,9087098,203428,63,54,45,61,22,63,36,27,59,64,75,73,80,59,79,26,66,86,68,40,55,56,54,59,22,62,65,62,58,15,11,8,12,13
8096109,9087099,246947,59,42,59,65,42,59,43,32,64,61,65,69,66,59,65,59,62,59,68,51,59,64,51,62,49,61,62,61,56,10,15,13,8,9
8096110,9087100,243619,58,55,41,63,41,65,44,34,41,68,75,74,75,55,68,65,63,60,61,55,44,21,52,52,51,53,24,23,20,14,11,8,10,13
8096111,9087101,237475,58,50,60,65,36,60,47,42,62,64,66,66,69,61,70,57,69,59,62,51,64,60,51,64,48,56,55,62,61,9,13,13,9,8
8096112,9087102,228771,34,30,56,57,34,50,40,42,56,52,68,67,62,63,69,49,71,79,61,37,57,68,52,59,40,51,60,61,56,7,14,8,10,7
8096113,9087103,209315,56,37,50,52,35,51,60,54,47,56,74,73,80,62,71,45,89,77,65,47,56,57,33,45,35,56,61,60,60,10,15,13,6,15
8096114,9087104,225442,56,62,49,56,55,68,57,61,50,62,80,77,81,56,81,63,69,61,58,59,40,21,58,51,58,49,25,27,25,13,12,9,14,14
8096115,9087105,224418,48,50,58,64,62,62,41,57,61,64,70,71,64,53,71,59,60,80,68,47,70,55,57,59,45,60,56,54,46,7,11,12,8,7
8096116,9087106,211362,37,32,67,60,38,44,53,39,58,61,69,68,65,54,65,61,73,79,72,56,57,50,55,52,61,59,57,62,61,8,6,15,14,13
8096117,9087107,244641,31,63,63,54,56,58,41,35,37,56,66,56,59,52,54,74,65,61,77,63,54,20,58,51,63,67,19,29,29,8,9,10,13,8
8096118,9087108,222625,28,24,62,30,28,22,29,24,24,30,59,60,51,60,65,31,78,79,70,19,67,60,22,26,32,57,65,64,60,8,10,7,6,15
8096119,9087109,239776,51,47,56,62,35,58,39,36,58,63,66,67,74,68,73,56,87,74,66,49,64,60,58,58,40,53,52,55,49,7,6,12,8,7
8096120,9087110,223904,54,52,46,62,49,67,54,53,58,63,74,66,78,61,75,57,65,49,49,48,43,31,55,58,54,52,36,42,37,10,11,12,8,15
8096121,9087111,239775,57,26,45,54,29,54,26,25,26,58,84,86,77,59,79,29,79,75,56,28,46,53,40,36,37,44,59,58,59,10,11,9,6,9
8096122,9087112,238238,43,58,56,49,64,67,43,39,33,60,83,82,69,53,77,64,73,50,67,63,43,21,54,47,55,52,19,20,23,10,6,10,10,6
8096123,9087113,237982,28,60,48,60,44,55,35,30,53,65,82,72,75,54,91,52,71,58,34,48,38,14,61,62,55,49,56,17,13,8,13,9,15,10
8096124,9087114,229534,15,11,15,35,14,17,17,10,15,20,52,45,35,59,61,28,72,41,66,19,15,17,11,36,23,35,20,25,22,62,61,59,62,61
8096125,9087115,242077,46,35,55,61,37,52,46,47,63,60,58,63,58,59,54,56,62,64,63,38,62,57,37,61,53,51,58,62,61,13,12,7,8,12
8096126,9087116,238493,63,60,35,66,49,50,55,56,58,64,70,70,69,52,73,49,57,78,52,61,34,14,57,63,59,48,62,22,17,10,5,9,15,13
8096127,9087117,236445,29,21,52,56,34,40,33,30,38,56,60,68,47,51,48,38,78,58,83,27,56,57,24,40,38,51,62,63,59,9,15,11,10,15
8096128,9087118,222621,12,14,11,35,15,19,19,20,32,18,45,55,30,67,53,23,61,35,58,18,41,10,10,59,10,57,16,10,10,59,59,52,58,66
8096129,9087119,176792,59,64,47,60,64,58,56,52,46,59,53,54,45,60,50,66,43,58,74,62,42,40,65,63,42,64,48,33,31,13,16,8,6,8
8096130,9087120,214679,28,25,62,55,31,49,30,31,46,52,50,45,44,52,42,34,73,34,80,24,55,57,38,36,34,53,59,62,59,12,14,14,15,9
8096131,9087121,199831,11,14,20,30,15,12,11,12,30,19,38,50,49,60,35,33,66,31,71,15,19,17,15,19,32,54,11,16,15,64,57,62,62,63
8096132,9087122,198039,13,16,11,34,12,17,12,15,35,29,34,35,37,58,53,24,70,39,66,12,23,25,15,42,19,56,12,11,19,63,57,61,59,65
8096133,9087123,246934,54,56,58,74,40,60,45,41,68,60,60,64,54,55,54,51,59,60,71,48,62,52,40,62,54,49,55,65,62,9,14,8,8,13
8096134,9087124,237718,47,66,53,58,52,63,49,46,42,64,82,81,68,52,70,56,62,57,57,58,47,17,57,58,63,53,23,19,18,7,10,14,11,13
8096135,9087125,157590,27,22,72,48,17,20,21,25,34,41,28,26,28,43,35,51,38,30,88,23,70,54,32,26,33,43,63,66,49,7,6,14,13,8
8096136,9087126,246165,56,58,41,57,52,67,51,46,42,57,79,75,74,58,80,61,54,55,51,48,37,20,63,53,50,62,24,30,27,11,8,12,10,5
8096137,9087127,245653,31,65,59,53,53,60,31,28,39,59,70,68,53,49,65,60,61,58,65,62,50,11,62,45,64,57,15,11,16,9,11,14,10,15
8096138,9087128,234901,54,49,33,61,55,69,53,35,50,68,74,77,69,49,66,60,47,61,41,54,34,25,54,49,56,49,21,24,30,12,15,10,6,13
8096139,9087129,223381,59,43,61,55,38,59,53,56,60,59,72,74,76,58,76,65,92,76,73,55,50,53,46,42,56,59,63,59,58,16,9,11,12,14
8096140,9087130,184980,65,53,58,61,53,57,58,29,55,57,71,70,76,52,58,55,80,87,60,45,75,53,61,57,41,57,59,58,57,11,15,8,16,10
8096141,9087131,246164,31,26,62,57,29,33,30,35,36,51,60,64,56,55,51,40,70,63,71,25,50,65,25,30,46,52,57,64,63,6,8,7,6,8
8096142,9087132,245652,44,71,66,52,64,54,47,38,39,58,51,53,53,53,48,62,62,54,64,49,52,25,62,50,62,54,26,24,21,14,10,15,5,7
8096143,9087133,244116,60,29,45,58,38,60,51,42,45,56,76,77,78,51,79,45,76,75,67,34,65,59,50,45,39,45,53,62,61,14,14,13,11,13
8096144,9087134,241044,28,29,63,45,33,40,35,34,30,42,61,53,60,58,50,46,70,65,70,28,58,61,34,45,45,51,66,62,64,11,7,14,7,9
8096145,9087135,234387,29,25,65,45,20,30,20,21,40,35,39,53,43,53,47,59,63,59,85,18,71,56,28,35,47,62,60,63,58,6,12,8,5,12
