Club_no,Ntn_no,Play_Id,National_Team
1819340,9138,215855,
1819341,9139,192046,
1819342,9140,245550,
1819343,9141,236846,
1819344,9142,235054,
1819345,9143,222510,
1819346,9144,212782,
1819347,9145,204334,
1819348,9146,240941,
1819349,9147,239405,
1819350,9148,219949,
1819351,9149,204845,
1819352,9150,241708,
1819353,9151,240172,
1819354,9152,236588,
1819355,9153,224556,
1819356,9154,212012,
1819357,9155,208684,
1819358,9156,238379,
1819359,9157,236587,
1819360,9158,235563,
1819361,9159,214571,
1819362,9160,202795,
1819363,9161,244010,
1819364,9162,239402,
1819365,9163,233514,
1819366,9164,223018,
1819367,9165,216106,
1819368,9166,197930,
1819369,9167,239145,
1819370,9168,231465,
1819371,9169,231720,
1819372,9170,227880,
1819373,9171,238631,
1819374,9172,229412,
1819375,9173,227876,
1819376,9174,198692,
1819377,9175,198436,
1819378,9176,237091,
1819379,9177,171555,
1819380,9178,11811,
1819381,9179,205091,
1819382,9180,246306,
1819383,9181,244514,
1819384,9182,243746,
1819385,9183,242466,
1819386,9184,229666,
1819387,9185,202786,
1819388,9186,104737,
1819389,9187,247328,
1819390,9188,246816,
1819391,9189,156704,
1819392,9190,213280,
1819393,9191,202528,
1819394,9192,182047,
1819395,9193,207903,
1819396,9194,185118,
1819397,9195,179742,
1819398,9196,243742,
1819399,9197,239134,
1819400,9198,181021,
1819401,9199,239901,
1819402,9200,245532,
1819403,9201,177692,
1819404,9202,242204,
1819405,9203,240156,
1819406,9204,222236,
1819407,9205,208668,
1819408,9206,203292,
1819409,9207,243739,
1819410,9208,239899,
1819411,9209,236315,
1819412,9210,230171,
1819413,9211,207899,
1819414,9212,203034,
1819415,9213,245785,
1819416,9214,240665,
1819417,9215,242707,
1819418,9216,232467,
1819419,9217,187154,
1819420,9218,182802,
1819421,9219,181010,
1819422,9220,215570,
1819423,9221,199442,
1819424,9222,238097,
1819425,9223,237329,
1819426,9224,169489,
1819427,9225,232465,
1819428,9226,228625,
1819429,9227,227857,
1819430,9228,234000,
1819431,9229,225808,
1819432,9230,177679,
1819433,9231,233743,Canada
1819434,9232,209935,
1819435,9233,237582,
1819436,9234,214030,
1819437,9235,212750,
1819438,9236,200718,
1819439,9237,186637,
1819440,9238,232461,
1819441,9239,224525,
1819442,9240,199181,
1819443,9241,173836,
1819444,9242,220684,
1819445,9243,215052,
1819446,9244,228363,
1819447,9245,220682,
1819448,9246,225545,
1819449,9247,221961,
1819450,9248,218633,
1819451,9249,206089,
1819452,9250,198153,
1819453,9251,177672,
1819454,9252,240136,
1819455,9253,231944,
1819456,9254,234760,
1819457,9255,240647,
1819458,9256,240135,
1819459,9257,239367,
1819460,9258,230919,
1819461,9259,199684,
1819462,9260,221443,
1819463,9261,210691,
1819464,9262,232706,
1819465,9263,224770,
1819466,9264,224002,
1819467,9265,243201,
1819468,9266,240385,
1819469,9267,236033,
1819470,9268,222209,
1819471,9269,221953,
1819472,9270,212737,
1819473,9271,244736,
1819474,9272,243456,
1819475,9273,242176,
1819476,9274,232448,
1819477,9275,227584,
1819478,9276,239615,
1819479,9277,238847,
1819480,9278,238591,
1819481,9279,222463,
1819482,9280,198655,
1819483,9281,212990,
1819484,9282,198142,
1819485,9283,242429,
1819486,9284,233213,
1819487,9285,232445,
1819488,9286,163581,
1819489,9287,224253,
1819490,9288,222973,
1819491,9289,214013,
1819492,9290,242684,
1819493,9291,210428,
1819494,9292,241659,
1819495,9293,232955,
1819496,9294,231931,
1819497,9295,224763,
1819498,9296,211707,
1819499,9297,201467,
1819500,9298,200955,
1819501,9299,197883,
1819502,9300,241913,
1819503,9301,223993,
1819504,9302,245240,
1819505,9303,216052,
1819506,9304,212468,
1819507,9305,198132,
1819508,9306,241139,
1819509,9307,240371,
1819510,9308,208115,
1819511,9309,191730,
1819512,9310,163570,
1819513,9311,225266,
1819514,9312,205554,
1819515,9313,238577,
1819516,9314,238065,
1819517,9315,169713,
1819518,9316,225009,
1819519,9317,183024,
1819520,9318,246256,
1819521,9319,245232,
1819522,9320,238320,
1819523,9321,212976,
1819524,9322,245487,
1819525,9323,233711,
1819526,9324,226286,
1819527,9325,220654,
1819528,9326,210158,
1819529,9327,205038,
1819530,9328,204782,
1819531,9329,183789,
1819532,9330,233965,
1819533,9331,244972,
1819534,9332,244460,
1819535,9333,241132,
1819536,9334,226540,
1819537,9335,214508,
1819538,9336,199916,
1819539,9337,189163,
1819540,9338,212971,
1819541,9339,202731,
1819542,9340,238570,
1819543,9341,229610,
1819544,9342,182761,
1819545,9343,230121,
1819546,9344,163049,
1819547,9345,223721,
1819548,9346,220649,
1819549,9347,183780,
1819550,9348,242660,
1819551,9349,188131,
1819552,9350,187619,
1819553,9351,240611,
1819554,9352,224483,
1819555,9353,245218,
1819556,9354,192738,
1819557,9355,244706,
1819558,9356,217826,
1819559,9357,240097,
1819560,9358,231137,FC Lugano
1819561,9359,202721,
1819562,9360,240352,
1819563,9361,210144,
1819564,9362,207584,
1819565,9363,192479,
1819566,9364,246751,
1819567,9365,238815,
1819568,9366,238559,
1819569,9367,232415,
1819570,9368,225759,
1819571,9369,152031,
1819572,9370,202975,
1819573,9371,202207,
1819574,9372,193758,
1819575,9373,186590,
1819576,9374,246750,
1819577,9375,226782,
1819578,9376,242654,
1819579,9377,216030,
1819580,9378,206558,
1819581,9379,220637,
1819582,9380,209885,
1819583,9381,243676,
1819584,9382,241628,
1819585,9383,226268,
1819586,9384,210652,
1819587,9385,207836,
1819588,9386,239323,
1819589,9387,206555,
1819590,9388,229082,
1819591,9389,223962,
1819592,9390,206554,
1819593,9391,223956,
1819594,9392,223444,
1819595,9393,208852,
1819596,9394,177107,
1819597,9395,241363,
1819598,9396,239571,
1819599,9397,231123,
1819600,9398,229843,
1819601,9399,226259,
1819602,9400,221651,
1819603,9401,122066,
1819604,9402,236242,
1819605,9403,223186,
1819606,9404,210898,
1819607,9405,187345,
1819608,9406,224465,
1819609,9407,202193,
1819610,9408,244176,
1819611,9409,176592,
1819612,9410,239312,
1819613,9411,234704,
1819614,9412,231888,
1819615,9413,210640,
1819616,9414,207824,
1819617,9415,244175,
1819618,9416,242383,
1819619,9417,241871,
1819620,9418,240335,
1819621,9419,212431,
1819622,9420,206286,
1819623,9421,242381,
1819624,9422,242125,
1819625,9423,240589,
1819626,9424,237005,
1819627,9425,235213,
1819628,9426,237772,
1819629,9427,233164,
1819630,9428,224460,
1819631,9429,201932,
1819632,9430,198604,
1819633,9431,185291,
1819634,9432,229579,
1819635,9433,225739,
1819636,9434,226759,
1819637,9435,223175,
1819638,9436,215495,
1819639,9437,214471,
1819640,9438,197831,
1819641,9439,241606,
1819642,9440,225734,
1819643,9441,202182,
1819644,9442,184261,
1819645,9443,241861,
1819646,9444,241605,
1819647,9445,237253,
1819648,9446,234437,
1819649,9447,232901,
1819650,9448,223429,
1819651,9449,222405,
1819652,9450,221893,
1819653,9451,214981,
1819654,9452,202693,
1819655,9453,243652,
1819656,9454,237764,
1819657,9455,220356,
1819658,9456,213444,
1819659,9457,237763,
1819660,9458,244418,
1819661,9459,244162,
1819662,9460,243138,
1819663,9461,238018,
1819664,9462,237762,
1819665,9463,229570,
1819666,9464,208066,
1819667,9465,239553,
1819668,9466,229057,
1819669,9467,215489,
1819670,9468,201921,
1819671,9469,244416,
1819672,9470,240576,
1819673,9471,237248,
1819674,9472,235456,
1819675,9473,233152,
1819676,9474,222912,
1819677,9475,203456,
1819678,9476,192191,
1819679,9477,191679,
1819680,9478,188346,
1819681,9479,237754,
1819682,9480,237498,
1819683,9481,237242,
1819684,9482,236474,
1819685,9483,183993,
1819686,9484,246457,
1819687,9485,244921,
1819688,9486,229817,
1819689,9487,219577,
1819690,9488,152505,
1819691,9489,151225,
1819692,9490,200633,
1819693,9491,198073,
1819694,9492,247480,
1819695,9493,237496,
1819696,9494,206520,
1819697,9495,194999,
1819698,9496,236727,
1819699,9497,235702,
1819700,9498,168630,
1819701,9499,232118,
1819702,9500,49589,
1819703,9501,244661,
1819704,9502,240053,
1819705,9503,234677,
1819706,9504,232373,
1819707,9505,229557,
1819708,9506,229045,
1819709,9507,152501,
1819710,9508,211893,
1819711,9509,245940,
1819712,9510,235700,
1819713,9511,233140,
1819714,9512,244403,
1819715,9513,242099,
1819716,9514,223923,
1819717,9515,247218,
1819718,9516,234674,
1819719,9517,230834,
1819720,9518,191153,
1819721,9519,226737,
1819722,9520,244912,
1819723,9521,243632,
1819724,9522,205485,
1819725,9523,201901,
1819726,9524,240044,
1819727,9525,232876,
1819728,9526,228780,
1819729,9527,223916,
1819730,9528,208812,
1819731,9529,247211,
1819732,9530,233643,
1819733,9531,223147,
1819734,9532,221355,
1819735,9533,236458,
1819736,9534,208297,
1819737,9535,138153,
1819738,9536,185256,
1819739,9537,235432,
1819740,9538,245159,
1819741,9539,244647,
1819742,9540,242343,
1819743,9541,233639,
1819744,9542,229543,
1819745,9543,225191,
1819746,9544,200871,
1819747,9545,242598,
1819748,9546,245157,
1819749,9547,232101,
1819750,9548,208549,
1819751,9549,53412,
1819752,9550,233892,
1819753,9551,232356,
1819754,9552,212644,
1819755,9553,193187,
1819756,9554,246691,
1819757,9555,235171,
1819758,9556,162979,
1819759,9557,225955,
1819760,9558,237218,
1819761,9559,231842,
1819762,9560,230818,
1819763,9561,246945,
1819764,9562,177313,
1819765,9563,242081,
1819766,9564,236193,
1819767,9565,228513,
1819768,9566,237213,
1819769,9567,221853,
1819770,9568,230044,
1819771,9569,209565,
1819772,9570,182427,
1819773,9571,239003,
1819774,9572,234651,
1819775,9573,198811,
1819776,9574,194714,
1819777,9575,239258,
1819778,9576,167834,
1819779,9577,232602,
1819780,9578,216730,
1819781,9579,214682,
1819782,9580,195481,
1819783,9581,246169,
1819784,9582,243865,
1819785,9583,237721,
1819786,9584,230809,
1819787,9585,224665,
1819788,9586,234648,
1819789,9587,169112,
1819790,9588,211864,
1819791,9589,203416,
1819792,9590,193431,
1819793,9591,188823,
1819794,9592,238743,
1819795,9593,236695,
1819796,9594,232343,
1819797,9595,231575,
1819798,9596,221847,
1819799,9597,205975,
1819800,9598,139927,
1819801,9599,203415,
1819802,9600,197527,
1819803,9601,244118,
1819804,9602,226710,
1819805,9603,224662,
1819806,9604,221846,
1819807,9605,207510,
1819808,9606,242069,
1819809,9607,224661,
1819810,9608,187796,
1819811,9609,234388,
1819812,9610,245390,
1819813,9611,244110,
1819814,9612,238734,
1819815,9613,228238,
1819816,9614,222350,
1819817,9615,240781,
1819818,9616,213901,
1819819,9617,245388,
1819820,9618,234380,
1819821,9619,193931,
1819822,9620,187275,
1819823,9621,231307,
1819824,9622,229259,
1819825,9623,214923,
1819826,9624,244106,
1819827,9625,233098,
1819828,9626,232330,
1819829,9627,226698,
1819830,9628,215434,
1819831,9629,212106,
1819832,9630,236937,
1819833,9631,236681,
1819834,9632,229513,
1819835,9633,219785,
1819836,9634,205961,
1819837,9635,193160,
1819838,9636,243592,
1819839,9637,242312,
1819840,9638,210824,
1819841,9639,168583,
1819842,9640,230279,
1819843,9641,224391,
1819844,9642,215431,
1819845,9643,198535,
1819846,9644,246918,
1819847,9645,245894,
1819848,9646,159366,
1819849,9647,214150,
1819850,9648,238213,
1819851,9649,204165,
1819852,9650,239492,
1819853,9651,215684,
1819854,9652,140420,
1819855,9653,203396,
1819856,9654,240510,
1819857,9655,238974,
1819858,9656,165502,
1819859,9657,226174,
1819860,9658,220542,
1819861,9659,234877,
1819862,9660,221053,
1819863,9661,239740,
1819864,9662,229756,
1819865,9663,210044,
1819866,9664,230523,
1819867,9665,219259,
1819868,9666,213626,
1819869,9667,206202,
1819870,9668,204154,
1819871,9669,188793,
1819872,9670,232057,
1819873,9671,227705,
1819874,9672,223097,
1819875,9673,222329,
1819876,9674,213369,
1819877,9675,211833,
1819878,9676,165496,
1819879,9677,230776,
1819880,9678,204152,
1819881,9679,245623,
1819882,9680,244343,
1819883,9681,242551,
1819884,9682,169591,
1819885,9683,229751,
1819886,9684,229495,
1819887,9685,224375,
1819888,9686,220023,
1819889,9687,198519,
1819890,9688,188278,
1819891,9689,247414,
1819892,9690,177270,
1819893,9691,229750,
1819894,9692,221302,
1819895,9693,216182,
1819896,9694,208246,
1819897,9695,238965,
1819898,9696,235125,
1819899,9697,216181,
1819900,9698,241266,
1819901,9699,238194,
1819902,9700,210802,
1819903,9701,187761,
1819904,9702,233841,
1819905,9703,211825,
1819906,9704,220529,
1819907,9705,240752,
1819908,9706,196976,
1819909,9707,237679,
1819910,9708,236143,
1819911,9709,229743,
1819912,9710,220271,
1819913,9711,238958,
1819914,9712,172398,
1819915,9713,229998,
1819916,9714,210798,
1819917,9715,233581,
1819918,9716,211053,
1819919,9717,199021,
1819920,9718,223852,
1819921,9719,221548,
1819922,9720,186475,
1819923,9721,243307,
1819924,9722,235627,
1819925,9723,241769,
1819926,9724,238953,
1819927,9725,171881,
1819928,9726,239208,
1819929,9727,237160,
1819930,9728,234856,
1819931,9729,225128,
1819932,9730,209256,
1819933,9731,200551,
1819934,9732,190822,
1819935,9733,246118,
1819936,9734,241254,
1819937,9735,240742,
1819938,9736,227686,
1819939,9737,217190,
1819940,9738,213094,
1819941,9739,199014,
1819942,9740,197990,
1819943,9741,241765,
1819944,9742,245857,
1819945,9743,237409,
1819946,9744,158305,
1819947,9745,221793,
1819948,9746,198497,
1819949,9747,189792,
1819950,9748,246880,
1819951,9749,237920,
1819952,9750,208992,
1819953,9751,240223,
1819954,9752,238943,
1819955,9753,229727,
1819956,9754,228191,
1819957,9755,204383,
1819958,9756,214367,
1819959,9757,122718,
1819960,9758,244318,
1819961,9759,224094,
1819962,9760,199774,
1819963,9761,223069,
1819964,9762,209757,
1819965,9763,208477,
1819966,9764,203357,
1819967,9765,190556,
1819968,9766,243036,
1819969,9767,233564,
1819970,9768,230236,
1819971,9769,186715,
1819972,9770,226139,
1819973,9771,204635,
1819974,9772,240730,
1819975,9773,239962,
1819976,9774,224090,
1819977,9775,221018,
1819978,9776,173401,
1819979,9777,229465,
1819980,9778,159577,
1819981,9779,181848,
1819982,9780,243032,
1819983,9781,237144,
1819984,9782,118359,
1819985,9783,239191,
1819986,9784,229207,
1819987,9785,189010,
1819988,9786,226642,
1819989,9787,238929,
1819990,9788,225361,
1819991,9789,211537,
1819992,9790,204881,
1819993,9791,202321,
1819994,9792,189008,
1819995,9793,245840,
1819996,9794,233040,
1819997,9795,223568,
1819998,9796,211536,
1819999,9797,190031,
1820000,9798,246351,
1820001,9799,245071,
1820002,9800,243023,
1820003,9801,200527,
1820004,9802,247118,
1820005,9803,246606,
1820006,9804,138830,
1820007,9805,183885,
1820008,9806,238925,
1820009,9807,225101,
1820010,9808,243788,
1820011,9809,221772,
1820012,9810,214860,
1820013,9811,243275,
1820014,9812,234059,
1820015,9813,220491,
1820016,9814,214347,
1820017,9815,191050,
1820018,9816,187722,
1820019,9817,231754,
1820020,9818,158282,
1820021,9819,203338,
1820022,9820,202570,
1820023,9821,221001,
1820024,9822,219721,
1820025,9823,215113,
1820026,9824,212041,
1820027,9825,211273,
1820028,9826,244040,
1820029,9827,170056,
1820030,9828,246599,
1820031,9829,226116,
1820032,9830,224323,
1820033,9831,221763,
1820034,9832,214595,
1820035,9833,209475,
1820036,9834,200259,
1820037,9835,170818,
1820038,9836,222018,
1820039,9837,219458,
1820040,9838,210498,
1820041,9839,183873,
1820042,9840,243009,Canada
1820043,9841,165185,
1820044,9842,229441,
1820045,9843,240959,
1820046,9844,213823,
1820047,9845,212543,
1820048,9846,204095,
1820049,9847,200255,
1820050,9848,241470,
1820051,9849,240446,
1820052,9850,237374,
1820053,9851,206142,
1820054,9852,225853,
1820055,9853,202301,
1820056,9854,192572,
1820057,9855,192316,
1820058,9856,182844,
1820059,9857,233276,
1820060,9858,232252,
1820061,9859,211004,
1820062,9860,186939,
1820063,9861,213307,
1820064,9862,201019,
1820065,9863,240442,
1820066,9864,210490,
1820067,9865,188985,
1820068,9866,244025,
1820069,9867,239417,
1820070,9868,231737,
1820071,9869,197945,
1820072,9870,242744,
1820073,9871,234296,
1820074,9872,219448,
1820075,9873,242484,
1820076,9874,239412,
1820077,9875,237108,
1820078,9876,233012,
1820079,9877,219956,
1820080,9878,152116,
1820081,9879,217140,
1820082,9880,202292,
1820083,9881,246835,
1820084,9882,243251,
1820085,9883,238131,
1820086,9884,236339,
1820087,9885,210739,
1820088,9886,188978,
1820089,9887,244530,
1820090,9888,232754,
1820091,9889,210482,
1820092,9890,135218,
1820093,9891,199218,
1820094,9892,227377,
1820095,9893,214321,
1820096,9894,213553,
1820097,9895,243760,
1820098,9896,239920,
1820099,9897,208944,
1820100,9898,234799,
1820101,9899,225327,
1820102,9900,224814,
1820103,9901,224302,
1820104,9902,199470,
1820105,9903,196910,
1820106,9904,245549,
1820107,9905,245037,
1820108,9906,242221,
1820109,9907,212013,
1820110,9908,211245,
1820111,9909,209965,
1820112,9910,190508,
1820113,9911,233772,
1820114,9912,219436,
1820115,9913,192043,
1820116,9914,244267,
1820117,9915,242219,
1820118,9916,234795,
1820119,9917,230694,
1820120,9918,228646,
1820121,9919,203558,Poland
1820122,9920,243749,
1820123,9921,240677,
1820124,9922,173349,
1820125,9923,235301,
1820126,9924,234021,
1820127,9925,220197,
1820128,9926,202533,
1820129,9927,245540,
1820130,9928,226084,
1820131,9929,208676,
1820132,9930,202788,
1820133,9931,241187,
1820134,9932,238627,
1820135,9933,213795,
1820136,9934,207651,
1820137,9935,245538,
1820138,9936,233506,
1820139,9937,209954,
1820140,9938,246817,
1820141,9939,243745,
1820142,9940,239393,
1820143,9941,203809,
1820144,9942,203297,
1820145,9943,176928,
1820146,9944,224544,
1820147,9945,190239,
1820148,9946,188959,
1820149,9947,240415,
1820150,9948,232479,
1820151,9949,228639,
1820152,9950,223263,
1820153,9951,208927,
1820154,9952,228894,
1820155,9953,228638,
1820156,9954,155422,
1820157,9955,207646,
1820158,9956,234525,
1820159,9957,232733,
1820160,9958,232477,
1820161,9959,199197,
1820162,9960,239388,
1820163,9961,205593,
1820164,9962,238360,
1820165,9963,238104,
1820166,9964,234520,
1820167,9965,222488,
1820168,9966,237079,
1820169,9967,234007,
1820170,9968,211991,
1820171,9969,210711,
1820172,9970,207639,
1820173,9971,243478,
1820174,9972,156438,
1820175,9973,193557,
1820176,9974,188181,
1820177,9975,54037,
1820178,9976,231701,
1820179,9977,225557,
1820180,9978,222485,
1820181,9979,205589,
1820182,9980,192020,
1820183,9981,242708,
1820184,9982,232724,
1820185,9983,226580,
1820186,9984,217620,
1820187,9985,244499,
1820188,9986,242451,
1820189,9987,241171,
1820190,9988,239635,
1820191,9989,214035,
1820192,9990,246802,
1820193,9991,242450,
1820194,9992,231442,
1820195,9993,230674,
1820196,9994,221970,
1820197,9995,200210,
1820198,9996,246033,
1820199,9997,202769,
1820200,9998,245008,
1820201,9999,241680,
1820202,10000,237840,
1820203,10001,230416,
1820204,10002,226576,
1820205,10003,244751,
1820206,10004,239119,
1820207,10005,169483,
1820208,10006,209675,
1820209,10007,138251,
1820210,10008,227594,
1820211,10009,221962,
