Id,Overall_Rating,Potential,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes,Log Value_Euro,Age,Log Predicted Value_Euro,Name,Value_Euro,Predicted Value_Euro
213404,69.0,77.0,44.0,36.0,66.0,69.0,38.0,60.0,53.0,52.0,67.0,57.0,62.0,70.0,69.0,66.0,62.0,74.0,65.0,74.0,78.0,45.0,78.0,72.0,46.0,66.0,44.0,62.0,67.0,66.0,60.0,7.0,11.0,8.0,11.0,13.0,14.077874822431765,23,13.425946761084393,P. Dawidowicz,"1,299,999","677,352"
184242,69.0,69.0,68.0,59.0,58.0,71.0,55.0,65.0,45.0,56.0,69.0,70.0,72.0,66.0,80.0,68.0,70.0,71.0,70.0,77.0,66.0,67.0,66.0,66.0,62.0,68.0,63.0,73.0,56.0,62.0,59.0,11.0,16.0,13.0,8.0,14.0,13.9108207377686,27,14.150926555780403,F. Ojo,"1,100,000","1,398,522"
232882,69.0,78.0,69.0,40.0,56.0,76.0,40.0,69.0,58.0,44.0,72.0,75.0,72.0,74.0,66.0,69.0,72.0,59.0,68.0,71.0,78.0,36.0,68.0,63.0,45.0,71.0,42.0,62.0,67.0,70.0,65.0,14.0,6.0,13.0,10.0,11.0,14.28551418721001,22,15.604859507757213,K. Misao,"1,600,000","5,985,554"
216498,69.0,74.0,63.0,67.0,65.0,67.0,62.0,74.0,60.0,44.0,64.0,71.0,72.0,77.0,71.0,65.0,61.0,68.0,66.0,69.0,64.0,64.0,70.0,32.0,70.0,61.0,64.0,61.0,40.0,30.0,20.0,9.0,8.0,11.0,11.0,10.0,14.151982794585487,24,13.135921281354587,I. Mystakidis,"1,400,000","506,825"
201138,69.0,72.0,9.0,12.0,21.0,20.0,10.0,15.0,12.0,9.0,22.0,22.0,54.0,58.0,57.0,64.0,64.0,16.0,82.0,42.0,75.0,8.0,40.0,22.0,13.0,33.0,22.0,61.0,10.0,11.0,12.0,70.0,65.0,71.0,67.0,73.0,13.737549016494562,27,13.308423377525994,Z. Boucher,"924,999","602,247"
198322,69.0,69.0,41.0,52.0,37.0,75.0,42.0,71.0,72.0,60.0,72.0,70.0,64.0,52.0,77.0,59.0,59.0,63.0,63.0,61.0,77.0,57.0,68.0,69.0,59.0,67.0,40.0,76.0,62.0,69.0,64.0,6.0,6.0,16.0,13.0,8.0,13.304684934198283,33,16.196557711478178,Aguilera,"599,999","10,816,223"
222129,69.0,74.0,11.0,8.0,11.0,19.0,6.0,13.0,11.0,14.0,17.0,10.0,33.0,25.0,25.0,60.0,22.0,24.0,31.0,21.0,76.0,5.0,25.0,13.0,6.0,50.0,11.0,53.0,13.0,13.0,12.0,70.0,68.0,66.0,68.0,69.0,13.815510557964274,25,13.7750312480194,A. Coșelev,"999,999","960,329"
223920,69.0,69.0,33.0,27.0,66.0,55.0,36.0,42.0,40.0,45.0,59.0,45.0,63.0,55.0,48.0,58.0,45.0,60.0,73.0,71.0,80.0,44.0,69.0,71.0,31.0,35.0,59.0,56.0,69.0,70.0,70.0,6.0,13.0,12.0,10.0,10.0,13.652991628466498,29,15.232158424877712,A. Avlonitis,"849,999","4,123,275"
233647,69.0,74.0,30.0,33.0,66.0,61.0,35.0,34.0,39.0,42.0,57.0,45.0,51.0,53.0,52.0,62.0,57.0,60.0,68.0,65.0,91.0,34.0,70.0,67.0,30.0,30.0,48.0,62.0,71.0,67.0,66.0,8.0,8.0,6.0,11.0,9.0,13.997832114758229,26,14.992960934522722,Neris,"1,199,999","3,246,087"
223151,69.0,81.0,55.0,69.0,61.0,66.0,65.0,75.0,57.0,45.0,62.0,70.0,89.0,94.0,83.0,56.0,67.0,67.0,69.0,74.0,70.0,60.0,49.0,23.0,64.0,59.0,52.0,58.0,43.0,45.0,50.0,10.0,9.0,9.0,10.0,7.0,14.457364444136669,21,14.85487245858643,D. Oberlin,"1,900,000","2,827,412"
214703,69.0,69.0,14.0,20.0,18.0,43.0,20.0,22.0,16.0,24.0,31.0,18.0,51.0,43.0,50.0,67.0,62.0,35.0,59.0,44.0,56.0,13.0,21.0,21.0,12.0,45.0,22.0,58.0,24.0,24.0,18.0,72.0,68.0,68.0,63.0,70.0,13.38472764187182,31,14.77607859721621,D. Sánchez,"649,999","2,613,180"
175789,69.0,69.0,68.0,70.0,72.0,66.0,63.0,65.0,55.0,34.0,63.0,72.0,69.0,73.0,73.0,72.0,77.0,68.0,81.0,85.0,76.0,71.0,73.0,63.0,70.0,67.0,50.0,74.0,62.0,63.0,51.0,13.0,6.0,9.0,12.0,10.0,13.790192749979985,30,11.901956467791328,B. Bjarnason,"975,000","147,555"
234925,69.0,81.0,64.0,30.0,65.0,69.0,32.0,63.0,63.0,24.0,69.0,65.0,74.0,72.0,66.0,70.0,55.0,45.0,73.0,65.0,69.0,19.0,64.0,68.0,52.0,67.0,31.0,68.0,71.0,69.0,66.0,8.0,13.0,13.0,6.0,9.0,14.151982794585487,18,12.71798941716901,K. Pierie,"1,400,000","333,697"
202413,69.0,69.0,58.0,63.0,68.0,70.0,36.0,64.0,47.0,50.0,67.0,69.0,51.0,57.0,64.0,69.0,62.0,69.0,71.0,75.0,70.0,62.0,82.0,68.0,59.0,69.0,45.0,71.0,58.0,71.0,70.0,15.0,8.0,11.0,14.0,14.0,13.9108207377686,28,14.348965686722826,Hernán,"1,100,000","1,704,812"
225964,69.0,82.0,51.0,68.0,46.0,68.0,60.0,78.0,62.0,54.0,47.0,74.0,70.0,72.0,79.0,51.0,94.0,53.0,71.0,48.0,35.0,61.0,48.0,35.0,67.0,64.0,56.0,73.0,40.0,47.0,35.0,8.0,12.0,12.0,8.0,9.0,14.508657738524219,20,12.818469095592553,J. Carrascal,"1,999,999","368,969"
230315,69.0,69.0,10.0,10.0,30.0,20.0,12.0,12.0,16.0,16.0,17.0,23.0,19.0,28.0,30.0,50.0,29.0,19.0,35.0,19.0,67.0,11.0,25.0,12.0,3.0,36.0,25.0,52.0,8.0,16.0,14.0,68.0,70.0,70.0,76.0,69.0,13.422467969854667,31,13.611951753999211,Ailton Cardenhas,"675,000","815,822"
207531,69.0,69.0,42.0,29.0,72.0,60.0,40.0,52.0,33.0,31.0,61.0,61.0,44.0,45.0,50.0,62.0,45.0,58.0,59.0,69.0,78.0,39.0,72.0,70.0,41.0,37.0,45.0,70.0,69.0,67.0,63.0,13.0,7.0,10.0,14.0,12.0,13.681979165339751,27,13.902501279011583,S. Thesker,"874,999","1,090,886"
173245,69.0,69.0,59.0,59.0,48.0,73.0,67.0,71.0,76.0,75.0,67.0,73.0,71.0,63.0,70.0,66.0,75.0,71.0,70.0,67.0,63.0,70.0,70.0,57.0,69.0,70.0,68.0,68.0,53.0,56.0,57.0,14.0,14.0,11.0,10.0,9.0,13.345506928718539,34,12.242756497942347,R. Fernández,"625,000","207,473"
234948,69.0,79.0,58.0,56.0,41.0,70.0,49.0,74.0,36.0,42.0,66.0,73.0,79.0,79.0,82.0,66.0,80.0,73.0,80.0,76.0,59.0,68.0,70.0,55.0,64.0,67.0,40.0,71.0,43.0,58.0,53.0,7.0,8.0,8.0,9.0,11.0,14.346138809026444,21,13.735937027484127,J. Lazare Amani,"1,699,999","923,510"
214724,69.0,69.0,53.0,70.0,68.0,62.0,58.0,68.0,58.0,58.0,59.0,66.0,73.0,75.0,75.0,66.0,69.0,70.0,66.0,69.0,65.0,64.0,54.0,21.0,68.0,54.0,67.0,54.0,27.0,19.0,22.0,11.0,15.0,15.0,8.0,13.0,13.9108207377686,29,12.735651211259778,D. Llanos,"1,100,000","339,643"
190659,69.0,69.0,67.0,68.0,64.0,67.0,63.0,70.0,68.0,73.0,62.0,67.0,79.0,84.0,72.0,63.0,68.0,69.0,67.0,62.0,58.0,65.0,43.0,25.0,64.0,66.0,65.0,66.0,31.0,28.0,29.0,6.0,14.0,12.0,6.0,9.0,13.9108207377686,28,14.887716420392538,H. Bazile,"1,100,000","2,921,817"
208835,69.0,69.0,59.0,57.0,45.0,74.0,44.0,72.0,70.0,72.0,71.0,72.0,78.0,80.0,81.0,67.0,82.0,70.0,59.0,76.0,62.0,56.0,67.0,63.0,57.0,73.0,63.0,65.0,64.0,67.0,61.0,10.0,15.0,10.0,9.0,11.0,13.681979165339751,28,13.80556693803187,Y. M'Changama,"874,999","990,105"
123586,69.0,69.0,15.0,16.0,11.0,36.0,15.0,11.0,13.0,14.0,32.0,16.0,46.0,36.0,52.0,67.0,46.0,20.0,65.0,22.0,66.0,14.0,33.0,20.0,11.0,39.0,16.0,55.0,11.0,11.0,11.0,71.0,63.0,69.0,66.0,70.0,13.17115354157376,34,14.32561921031879,M. Agazzi,"524,999","1,665,472"
183490,69.0,69.0,68.0,32.0,55.0,69.0,35.0,64.0,54.0,45.0,56.0,66.0,69.0,72.0,69.0,67.0,67.0,54.0,71.0,73.0,67.0,39.0,59.0,67.0,54.0,54.0,49.0,63.0,70.0,64.0,68.0,8.0,12.0,11.0,8.0,15.0,13.458835614025542,32,13.861487677851839,J. van den Bergh,"700,000","1,047,050"
235458,69.0,78.0,32.0,26.0,64.0,55.0,28.0,35.0,28.0,28.0,34.0,48.0,65.0,69.0,44.0,59.0,54.0,49.0,72.0,66.0,92.0,30.0,78.0,65.0,25.0,36.0,36.0,55.0,67.0,68.0,66.0,9.0,10.0,7.0,7.0,14.0,14.151982794585487,22,14.042082840125719,C. Kipré,"1,400,000","1,254,293"
231874,69.0,77.0,67.0,29.0,54.0,67.0,36.0,63.0,53.0,35.0,44.0,66.0,77.0,83.0,66.0,67.0,61.0,45.0,69.0,63.0,71.0,32.0,66.0,64.0,46.0,44.0,49.0,50.0,66.0,73.0,66.0,5.0,15.0,6.0,12.0,10.0,14.077874822431765,22,12.638728176708064,J. Horn,"1,299,999","308,269"
216514,69.0,69.0,64.0,59.0,35.0,71.0,55.0,69.0,60.0,63.0,61.0,67.0,83.0,78.0,81.0,64.0,90.0,60.0,50.0,68.0,37.0,65.0,49.0,23.0,67.0,65.0,57.0,52.0,30.0,40.0,39.0,15.0,10.0,13.0,14.0,11.0,13.815510557964274,29,12.565361542750301,B. Sagredo,"999,999","286,462"
213954,69.0,78.0,11.0,17.0,14.0,27.0,16.0,20.0,17.0,15.0,22.0,19.0,30.0,41.0,31.0,63.0,51.0,23.0,60.0,25.0,68.0,14.0,33.0,16.0,13.0,50.0,23.0,58.0,25.0,16.0,19.0,72.0,64.0,66.0,69.0,71.0,13.997832114758229,23,13.433352346498728,A. Mitryushkin,"1,199,999","682,387"
236993,69.0,76.0,66.0,58.0,53.0,65.0,57.0,70.0,68.0,41.0,57.0,67.0,84.0,80.0,73.0,70.0,67.0,71.0,65.0,74.0,66.0,59.0,71.0,67.0,64.0,60.0,55.0,61.0,70.0,63.0,63.0,9.0,12.0,14.0,8.0,11.0,13.997832114758229,24,12.444090615421368,N. Lima,"1,199,999","253,746"
233409,69.0,85.0,62.0,28.0,50.0,67.0,46.0,60.0,53.0,31.0,52.0,68.0,91.0,82.0,75.0,61.0,68.0,36.0,63.0,81.0,66.0,38.0,45.0,64.0,53.0,56.0,38.0,66.0,58.0,69.0,64.0,11.0,6.0,13.0,12.0,6.0,14.557447902693651,20,14.596908272941112,R. Gumny,"2,099,999","2,184,523"
184512,69.0,69.0,33.0,31.0,61.0,47.0,32.0,41.0,31.0,32.0,44.0,48.0,51.0,33.0,34.0,69.0,77.0,42.0,82.0,71.0,89.0,42.0,74.0,66.0,29.0,21.0,42.0,69.0,69.0,74.0,64.0,5.0,11.0,41.0,7.0,21.0,13.623138665316818,30,12.478365533549642,D. Tonucci,"824,999","262,594"
239808,69.0,80.0,61.0,44.0,56.0,72.0,42.0,67.0,63.0,52.0,68.0,70.0,73.0,71.0,73.0,70.0,73.0,62.0,74.0,78.0,59.0,63.0,68.0,69.0,56.0,70.0,46.0,69.0,61.0,65.0,63.0,12.0,14.0,14.0,12.0,5.0,14.403297222866392,22,13.848583307509967,M. Sáček,"1,799,999","1,033,625"
213952,69.0,72.0,12.0,13.0,13.0,23.0,11.0,16.0,13.0,13.0,19.0,18.0,41.0,44.0,35.0,57.0,41.0,24.0,49.0,26.0,63.0,13.0,28.0,20.0,12.0,35.0,17.0,30.0,14.0,17.0,16.0,71.0,67.0,68.0,64.0,74.0,13.681979165339751,28,13.941189955075291,Bruno Brígido,"874,999","1,133,918"
204992,69.0,70.0,53.0,66.0,51.0,62.0,56.0,72.0,50.0,56.0,42.0,71.0,81.0,82.0,79.0,65.0,74.0,77.0,75.0,64.0,71.0,60.0,68.0,26.0,70.0,57.0,57.0,60.0,31.0,30.0,12.0,10.0,11.0,13.0,10.0,11.0,14.077874822431765,27,12.589770442914967,M. Koné,"1,299,999","293,540"
234710,69.0,76.0,58.0,65.0,68.0,73.0,62.0,74.0,68.0,68.0,76.0,71.0,73.0,88.0,69.0,57.0,48.0,70.0,67.0,75.0,69.0,54.0,87.0,48.0,65.0,72.0,59.0,58.0,47.0,60.0,42.0,11.0,6.0,12.0,12.0,13.0,14.22097566607244,22,12.953991480765554,D. Lamkel Zé,"1,500,000","422,519"
232406,69.0,73.0,38.0,29.0,57.0,64.0,40.0,53.0,44.0,43.0,59.0,64.0,70.0,68.0,72.0,66.0,75.0,57.0,83.0,90.0,70.0,28.0,88.0,67.0,34.0,49.0,40.0,61.0,65.0,69.0,73.0,9.0,6.0,13.0,11.0,13.0,13.997832114758229,24,13.708045233982332,R. Krauße,"1,199,999","898,107"
214998,69.0,69.0,56.0,58.0,43.0,67.0,53.0,63.0,70.0,72.0,77.0,74.0,61.0,71.0,72.0,78.0,71.0,80.0,51.0,83.0,63.0,79.0,58.0,53.0,61.0,68.0,68.0,58.0,69.0,68.0,65.0,13.0,7.0,6.0,14.0,9.0,12.959844447906553,33,12.75510982420657,M. Bogado,"424,999","346,317"
193749,69.0,69.0,58.0,69.0,63.0,61.0,62.0,61.0,70.0,45.0,57.0,61.0,70.0,79.0,62.0,66.0,44.0,77.0,70.0,65.0,87.0,65.0,78.0,36.0,65.0,60.0,67.0,67.0,30.0,27.0,25.0,8.0,9.0,14.0,6.0,13.0,13.9108207377686,28,13.136411620890357,P. Mlapa,"1,100,000","507,073"
213717,69.0,69.0,66.0,70.0,42.0,70.0,59.0,66.0,69.0,71.0,71.0,71.0,55.0,54.0,60.0,71.0,84.0,74.0,63.0,70.0,74.0,73.0,46.0,23.0,63.0,71.0,59.0,63.0,46.0,54.0,52.0,11.0,12.0,15.0,11.0,14.0,13.9108207377686,28,10.568518722652843,P. Forsell,"1,100,000","38,891"
172756,69.0,69.0,60.0,33.0,69.0,66.0,48.0,63.0,61.0,43.0,65.0,64.0,54.0,49.0,34.0,63.0,41.0,70.0,68.0,75.0,87.0,62.0,83.0,72.0,56.0,68.0,55.0,68.0,61.0,68.0,63.0,6.0,8.0,8.0,13.0,13.0,13.304684934198283,33,12.221342160197583,T. Jodłowiec,"599,999","203,077"
181971,69.0,69.0,65.0,63.0,62.0,70.0,54.0,62.0,64.0,72.0,65.0,66.0,74.0,68.0,69.0,68.0,77.0,68.0,71.0,70.0,69.0,67.0,68.0,67.0,66.0,72.0,60.0,63.0,68.0,66.0,65.0,6.0,7.0,15.0,8.0,10.0,13.560618308335483,31,15.351523274612878,Huang Bowen,"774,999","4,646,028"
174547,69.0,69.0,61.0,29.0,68.0,69.0,63.0,54.0,62.0,40.0,66.0,62.0,62.0,56.0,61.0,70.0,62.0,60.0,71.0,75.0,71.0,42.0,63.0,73.0,41.0,54.0,53.0,71.0,70.0,68.0,66.0,16.0,12.0,8.0,8.0,13.0,12.429216196844383,35,12.886887622442202,J. Rojas,"249,999","395,097"
168403,69.0,69.0,43.0,19.0,72.0,47.0,48.0,30.0,43.0,49.0,26.0,48.0,34.0,62.0,46.0,63.0,45.0,55.0,77.0,61.0,77.0,35.0,80.0,69.0,24.0,40.0,54.0,69.0,68.0,68.0,68.0,10.0,13.0,12.0,14.0,11.0,13.304684934198283,32,17.253420966464112,R. Schiavi,"599,999","31,121,858"
219091,69.0,78.0,54.0,48.0,50.0,70.0,49.0,59.0,46.0,50.0,69.0,63.0,69.0,75.0,66.0,67.0,72.0,63.0,78.0,75.0,75.0,59.0,80.0,69.0,47.0,53.0,45.0,59.0,72.0,67.0,59.0,12.0,11.0,9.0,12.0,9.0,14.151982794585487,23,13.680702490317566,J. Fuentes,"1,400,000","873,883"
206035,69.0,73.0,57.0,49.0,59.0,67.0,45.0,69.0,57.0,51.0,64.0,71.0,67.0,68.0,79.0,63.0,66.0,80.0,78.0,74.0,87.0,57.0,75.0,67.0,54.0,66.0,47.0,58.0,63.0,67.0,66.0,14.0,10.0,14.0,9.0,6.0,13.9108207377686,26,12.617456476570341,Eddy Silvestre,"1,100,000","301,780"
238802,69.0,69.0,63.0,69.0,47.0,65.0,58.0,71.0,59.0,63.0,52.0,69.0,81.0,81.0,78.0,66.0,82.0,75.0,67.0,77.0,61.0,64.0,52.0,36.0,69.0,63.0,70.0,67.0,31.0,32.0,31.0,11.0,15.0,12.0,5.0,9.0,13.9108207377686,27,13.287240917747045,P. Türpitz,"1,100,000","589,624"
226002,69.0,74.0,41.0,30.0,73.0,61.0,37.0,46.0,23.0,41.0,59.0,57.0,66.0,67.0,60.0,54.0,70.0,52.0,70.0,66.0,59.0,32.0,76.0,64.0,22.0,27.0,51.0,54.0,68.0,75.0,72.0,13.0,15.0,9.0,16.0,8.0,13.997832114758229,24,13.239548825793019,M. Araujo,"1,199,999","562,163"
222930,69.0,74.0,58.0,45.0,68.0,71.0,36.0,60.0,56.0,36.0,67.0,65.0,62.0,66.0,64.0,67.0,67.0,59.0,68.0,73.0,72.0,55.0,65.0,69.0,53.0,65.0,44.0,71.0,69.0,68.0,67.0,9.0,11.0,12.0,14.0,14.0,13.997832114758229,24,14.178697740208388,T. Serbest,"1,199,999","1,437,904"
198354,69.0,69.0,65.0,62.0,66.0,64.0,60.0,72.0,66.0,44.0,58.0,73.0,78.0,77.0,75.0,68.0,51.0,74.0,63.0,72.0,66.0,70.0,65.0,23.0,65.0,56.0,56.0,59.0,33.0,36.0,29.0,13.0,10.0,14.0,6.0,9.0,13.9108207377686,29,15.264475237847092,J. Ramis,"1,100,000","4,258,703"
166097,69.0,69.0,20.0,12.0,23.0,27.0,13.0,17.0,20.0,10.0,25.0,23.0,55.0,57.0,44.0,65.0,35.0,12.0,68.0,45.0,79.0,14.0,44.0,24.0,12.0,32.0,12.0,55.0,21.0,23.0,19.0,70.0,67.0,64.0,68.0,70.0,13.38472764187182,32,13.196808555579302,F. Öztürk,"649,999","538,643"
209637,69.0,69.0,40.0,42.0,76.0,62.0,41.0,40.0,22.0,26.0,58.0,55.0,61.0,70.0,69.0,60.0,51.0,61.0,79.0,76.0,87.0,41.0,65.0,58.0,40.0,42.0,38.0,62.0,65.0,68.0,65.0,8.0,5.0,7.0,6.0,15.0,13.623138665316818,29,12.73993841794665,M. Modolo,"824,999","341,102"
206565,69.0,73.0,64.0,67.0,42.0,67.0,56.0,69.0,63.0,62.0,64.0,68.0,83.0,79.0,87.0,60.0,77.0,58.0,64.0,74.0,62.0,63.0,38.0,31.0,67.0,66.0,62.0,69.0,32.0,51.0,37.0,12.0,13.0,14.0,15.0,6.0,14.151982794585487,25,16.639569120218574,J. Walker,"1,400,000","16,845,078"
189412,69.0,70.0,59.0,61.0,58.0,67.0,55.0,61.0,60.0,52.0,66.0,64.0,63.0,68.0,75.0,70.0,61.0,65.0,71.0,79.0,63.0,62.0,79.0,68.0,52.0,66.0,39.0,58.0,66.0,69.0,68.0,9.0,14.0,12.0,10.0,12.0,13.815510557964274,28,12.154532548297787,L. Damour,"999,999","189,953"
235236,69.0,70.0,53.0,71.0,55.0,66.0,58.0,76.0,57.0,48.0,60.0,69.0,72.0,74.0,68.0,60.0,60.0,72.0,55.0,70.0,74.0,66.0,58.0,41.0,68.0,69.0,61.0,68.0,57.0,41.0,28.0,10.0,6.0,9.0,8.0,7.0,14.077874822431765,27,13.085823934513572,I. Jebali,"1,299,999","482,060"
229348,69.0,81.0,60.0,33.0,54.0,48.0,32.0,69.0,35.0,39.0,33.0,68.0,85.0,86.0,73.0,66.0,72.0,32.0,70.0,73.0,67.0,31.0,65.0,67.0,49.0,40.0,45.0,54.0,68.0,69.0,67.0,12.0,9.0,15.0,14.0,9.0,14.28551418721001,21,11.095724048519404,A. Robinson,"1,600,000","65,888"
189155,69.0,69.0,70.0,20.0,65.0,66.0,45.0,65.0,64.0,32.0,64.0,62.0,69.0,68.0,72.0,70.0,65.0,57.0,74.0,75.0,70.0,43.0,69.0,68.0,44.0,54.0,44.0,67.0,68.0,68.0,69.0,10.0,9.0,10.0,13.0,13.0,13.623138665316818,30,12.902642965873587,S. Souprayen,"824,999","401,371"
206563,69.0,72.0,53.0,57.0,42.0,73.0,59.0,65.0,57.0,43.0,65.0,73.0,81.0,73.0,93.0,65.0,92.0,61.0,85.0,86.0,57.0,57.0,72.0,62.0,67.0,63.0,48.0,68.0,58.0,61.0,57.0,16.0,9.0,9.0,14.0,10.0,14.077874822431765,26,13.88731742761142,J. Holt,"1,299,999","1,074,447"
203491,69.0,72.0,65.0,65.0,60.0,67.0,57.0,69.0,61.0,40.0,65.0,66.0,77.0,74.0,73.0,64.0,65.0,66.0,69.0,76.0,69.0,63.0,66.0,29.0,68.0,66.0,57.0,60.0,30.0,32.0,25.0,11.0,10.0,7.0,13.0,14.0,14.077874822431765,25,13.29182548645161,A. O'Brien,"1,299,999","592,333"
193250,69.0,69.0,72.0,33.0,57.0,66.0,39.0,68.0,71.0,55.0,68.0,67.0,77.0,79.0,70.0,66.0,68.0,70.0,71.0,68.0,67.0,56.0,74.0,65.0,58.0,48.0,33.0,60.0,65.0,68.0,70.0,6.0,11.0,11.0,13.0,9.0,13.592367006650065,30,12.904214848964173,M. Leovac,"800,000","402,003"
189922,69.0,69.0,25.0,30.0,80.0,35.0,29.0,28.0,36.0,32.0,36.0,29.0,45.0,52.0,30.0,69.0,30.0,57.0,56.0,33.0,78.0,16.0,87.0,56.0,39.0,41.0,49.0,56.0,69.0,74.0,73.0,12.0,10.0,7.0,9.0,8.0,13.304684934198283,33,12.976988416419545,G. Niedermeier,"599,999","432,349"
172258,69.0,69.0,37.0,35.0,68.0,67.0,57.0,52.0,41.0,37.0,61.0,63.0,48.0,48.0,57.0,68.0,65.0,46.0,78.0,75.0,79.0,30.0,86.0,68.0,21.0,49.0,36.0,64.0,70.0,72.0,65.0,9.0,15.0,8.0,6.0,6.0,12.959844447906553,34,13.16085205565397,José Semedo,"424,999","519,619"
166114,69.0,69.0,63.0,67.0,74.0,69.0,68.0,68.0,64.0,64.0,68.0,54.0,62.0,64.0,66.0,68.0,63.0,77.0,78.0,64.0,84.0,68.0,78.0,15.0,62.0,63.0,63.0,58.0,21.0,43.0,41.0,9.0,16.0,8.0,14.0,16.0,13.764217263576723,32,13.636546024748315,C. Kazim-Richards,"949,999","836,135"
215266,69.0,74.0,66.0,62.0,62.0,65.0,64.0,68.0,66.0,35.0,61.0,65.0,91.0,89.0,79.0,69.0,57.0,69.0,61.0,77.0,77.0,64.0,55.0,24.0,68.0,65.0,56.0,50.0,30.0,29.0,28.0,13.0,15.0,16.0,7.0,9.0,14.151982794585487,26,12.043545061081126,L. Melano,"1,400,000","169,998"
215010,69.0,72.0,64.0,35.0,63.0,57.0,41.0,61.0,42.0,37.0,55.0,63.0,74.0,75.0,63.0,58.0,67.0,62.0,74.0,79.0,76.0,40.0,79.0,68.0,49.0,44.0,39.0,57.0,69.0,68.0,70.0,8.0,11.0,8.0,12.0,7.0,13.9108207377686,26,13.97713649126108,E. Brítez,"1,100,000","1,175,420"
203746,69.0,74.0,67.0,59.0,59.0,71.0,63.0,68.0,59.0,59.0,66.0,71.0,74.0,70.0,69.0,58.0,66.0,67.0,53.0,64.0,57.0,65.0,46.0,46.0,68.0,72.0,49.0,62.0,43.0,59.0,48.0,7.0,16.0,14.0,9.0,12.0,14.151982794585487,24,13.09609827886704,Jon Toral,"1,400,000","487,038"
142818,69.0,69.0,66.0,42.0,68.0,69.0,56.0,56.0,47.0,48.0,67.0,66.0,52.0,50.0,55.0,77.0,62.0,57.0,72.0,56.0,72.0,50.0,85.0,65.0,55.0,65.0,56.0,71.0,67.0,64.0,66.0,11.0,8.0,16.0,9.0,9.0,11.156250521031495,40,14.537005248893076,F. Cubero,"69,999","2,057,506"
205045,69.0,71.0,37.0,28.0,68.0,65.0,32.0,56.0,34.0,36.0,65.0,60.0,62.0,60.0,68.0,65.0,30.0,44.0,67.0,68.0,75.0,38.0,67.0,67.0,48.0,53.0,40.0,70.0,66.0,71.0,68.0,8.0,15.0,8.0,7.0,7.0,13.9108207377686,27,12.11715916899035,N. Röseler,"1,100,000","182,984"
238068,69.0,78.0,59.0,68.0,58.0,64.0,63.0,75.0,60.0,37.0,53.0,70.0,79.0,78.0,76.0,69.0,77.0,75.0,66.0,65.0,65.0,64.0,41.0,18.0,66.0,59.0,56.0,56.0,21.0,19.0,16.0,12.0,13.0,7.0,5.0,10.0,14.28551418721001,21,10.919529553444331,M. Richter,"1,600,000","55,244"
163828,69.0,69.0,65.0,74.0,61.0,62.0,71.0,63.0,66.0,53.0,51.0,70.0,70.0,68.0,70.0,67.0,77.0,67.0,75.0,66.0,60.0,62.0,55.0,34.0,71.0,66.0,83.0,74.0,19.0,25.0,14.0,8.0,7.0,6.0,6.0,16.0,13.764217263576723,32,11.503840398813225,A. Le Fondre,"949,999","99,095"
229108,69.0,69.0,71.0,65.0,46.0,69.0,51.0,65.0,71.0,77.0,67.0,70.0,65.0,68.0,72.0,64.0,77.0,67.0,72.0,54.0,56.0,70.0,45.0,34.0,68.0,70.0,58.0,59.0,58.0,35.0,32.0,5.0,8.0,9.0,5.0,8.0,13.815510557964274,30,16.506417400087813,J. Pérez,"999,999","14,745,041"
186611,69.0,69.0,13.0,18.0,9.0,34.0,16.0,13.0,13.0,12.0,26.0,29.0,43.0,45.0,52.0,65.0,30.0,21.0,67.0,32.0,55.0,13.0,32.0,26.0,13.0,24.0,13.0,51.0,21.0,13.0,12.0,69.0,67.0,65.0,66.0,73.0,13.527828485512494,28,15.743470706274474,M. Vigorito,"750,000","6,875,470"
184819,69.0,69.0,34.0,36.0,72.0,52.0,24.0,26.0,53.0,46.0,44.0,49.0,47.0,64.0,58.0,61.0,33.0,25.0,70.0,75.0,86.0,21.0,70.0,64.0,28.0,36.0,54.0,62.0,67.0,72.0,65.0,14.0,8.0,12.0,9.0,15.0,13.623138665316818,30,12.636928328943808,Ricardo Machado,"824,999","307,714"
183283,69.0,69.0,58.0,33.0,71.0,63.0,32.0,46.0,36.0,56.0,61.0,60.0,49.0,51.0,46.0,59.0,45.0,71.0,52.0,53.0,80.0,31.0,73.0,69.0,43.0,54.0,50.0,58.0,72.0,68.0,64.0,16.0,15.0,11.0,6.0,12.0,13.458835614025542,31,11.86945923021319,J. Taravel,"700,000","142,836"
231667,69.0,70.0,54.0,58.0,48.0,70.0,35.0,75.0,53.0,63.0,63.0,69.0,75.0,71.0,71.0,66.0,73.0,55.0,64.0,51.0,62.0,63.0,50.0,39.0,64.0,68.0,60.0,65.0,56.0,37.0,44.0,10.0,9.0,15.0,7.0,10.0,13.997832114758229,27,12.458969169926524,D. Cataño,"1,199,999","257,550"
