S/N,Id,Club_Team
10952,245459,US Cremonese
10953,237779,Cerezo Osaka
10954,204499,Crystal Palace
10955,198355,Portland Timbers
10956,235474,Carpi
10957,232658,Vitesse
10958,230866,Kaizer Chiefs
10959,188625,AIK
10960,240081,Lokomotiv Moscow
10961,236241,Bolivia
10962,222161,NAC Breda
10963,216273,Esbjerg fB
10964,190160,Esbjerg fB
10965,233168,Urawa Red Diamonds
10966,200912,Lech Poznań
10967,239567,1. FC Kaiserslautern
10968,190665,Oxford United
10969,239049,Çaykur Rizespor
10970,226249,US Salernitana 1919
10971,206281,Śląsk Wrocław
10972,213449,Legia Warszawa
10973,173256,Club Deportes Temuco
10974,206536,Portsmouth
10975,194759,Shrewsbury
10976,244935,FC Luzern
10977,243911,KSV Cercle Brugge
10978,229831,Club León
10979,223687,Fortuna Sittard
10980,211911,VfR Aalen
10981,201927,Reading
10982,233670,Hokkaido Consadole Sapporo
10983,224198,Kasimpaşa SK
10984,222661,FC Seoul
10985,213957,Pescara
10986,241092,CD Nacional
10987,230084,Preston North End
10988,222916,Preston North End
10989,216260,FC Würzburger Kickers
10990,240067,GFC Ajaccio
10991,171971,St. Johnstone FC
10992,214211,Deportivo Pasto
10993,211395,Al Nassr
10994,192962,Wisła Płock
10995,192450,Walsall
10996,238786,FC Erzgebirge Aue
10997,235714,Cruz Azul
10998,225730,VfL Sportfreunde Lotte
10999,212418,SK Sturm Graz
11000,206530,Sandefjord Fotball
11001,203458,Grasshopper Club Zürich
11002,200130,KAS Eupen
11003,198082,Red Star FC
11004,119233,West Bromwich Albion
11005,184001,ADO Den Haag
11006,203457,Hallescher FC
11007,193728,St. Johnstone FC
11008,243392,FC Schalke 04
11009,240064,GFC Ajaccio
11010,219584,Venezia FC
11011,233148,Hokkaido Consadole Sapporo
11012,211132,CD Leganés
11013,210108,Luton Town
11014,209852,Everton
11015,184763,Le Havre AC
11016,242619,Racing Club de Lens
11017,210619,FC St. Gallen
11018,204987,Aarhus GF
11019,199867,Vitória de Setúbal
11020,246970,Al Wehda
11021,235450,Watford
11022,231098,FC Nantes
11023,221626,IK Start
11024,204730,Vejle Boldklub
11025,242361,Al Raed
11026,236217,FC Ingolstadt 04
11027,235961,Gimnàstic de Tarragona
11028,233401,IK Start
11029,233145,Júbilo Iwata
11030,232377,Sint-Truidense VV
11031,223673,LASK Linz
11032,204217,Sunderland
11033,202169,SCR Altach
11034,243384,Universidad Católica
11035,176568,AC Ajaccio
11036,173752,Reading
11037,231864,SC Heerenveen
11038,225720,FC Emmen
11039,202168,Fortuna Sittard
11040,192695,Portsmouth
11041,232887,Kashima Antlers
11042,232375,Shonan Bellmare
11043,229815,FSV Zwickau
11044,201911,Ipswich Town
11045,200375,De Graafschap
11046,237750,Cerezo Osaka
11047,224438,Pogoń Szczecin
11048,215990,San Martin de Tucumán
11049,214710,Universidad Católica
11050,183477,Luton Town
11051,238005,Korona Kielce
11052,168629,Hammarby IF
11053,233397,SV Wehen Wiesbaden
11054,233141,Kawasaki Frontale
11055,202161,Carpi
11056,200369,Sarpsborg 08 FF
11057,180400,FK Bodø/Glimt
11058,214704,Unión Española
11059,51887,US Orléans Loiret Football
11060,243887,SpVgg Greuther Fürth
11061,232879,Kashima Antlers
11062,222639,Godoy Cruz
11063,208303,Pohang Steelers
11064,221358,Bury
11065,216750,Randers FC
11066,199598,Elche CF
11067,186541,Puebla FC
11068,239021,1. FC Kaiserslautern
11069,163757,Milton Keynes Dons
11070,211373,BK Häcken
11071,189868,Charlton Athletic
11072,234668,FC Ingolstadt 04
11073,221356,Excelsior
11074,191915,Ulsan Hyundai FC
11075,240811,Club Atlético Banfield
11076,232874,Kashima Antlers
11077,208298,Belgrano de Córdoba
11078,191657,Suwon Samsung Bluewings
11079,189865,Burton Albion
11080,232617,Sanfrecce Hiroshima
11081,152745,Dundee FC
11082,211881,TSV 1860 München
11083,206249,Chicago Fire
11084,205481,Derby County
11085,189352,GIF Sundsvall
11086,177320,Puebla FC
11087,173480,SCR Altach
11088,209320,AS Nancy Lorraine
11089,244391,KV Oostende
11090,228007,Gyeongnam FC
11091,207783,Philadelphia Union
11092,203431,Kashima Antlers
11093,236198,América FC (Minas Gerais)
11094,232358,San Jose Earthquakes
11095,229286,1. FC Heidenheim 1846
11096,213670,Östersunds FK
11097,209062,IF Elfsborg
11098,208806,Sheffield Wednesday
11099,211618,FC Admira Wacker Mödling
11100,186529,Real Salt Lake
11101,237217,Columbus Crew SC
11102,230561,VVV-Venlo
11103,226721,Querétaro
11104,223137,Padova
11105,221857,Shandong Luneng TaiShan FC
11106,156321,Wycombe Wanderers
11107,214177,América de Cali
11108,213152,Norwich City
11109,198816,US Orléans Loiret Football
11110,240031,Sparta Praha
11111,238495,CD Universidad de Concepción
11112,236703,SpVgg Greuther Fürth
11113,152735,Notts County
11114,213407,Plymouth Argyle
11115,177310,Neuchâtel Xamax
11116,222878,Mansfield Town
11117,217758,Sheffield United
11118,214942,CF Rayo Majadahonda
11119,194717,Grenoble Foot 38
11120,181149,1. FC Kaiserslautern
11121,224669,Hebei China Fortune FC
11122,140445,Heart of Midlothian
11123,244892,AS Monaco
11124,244380,Dynamo Kyiv
11125,222620,Hebei China Fortune FC
11126,215196,Club Atlético Tigre
11127,214172,Jaguares de Córdoba
11128,206492,FC Sochaux-Montbéliard
11129,205724,Ascoli
11130,3484,Reading
11131,243867,Paris FC
11132,239259,KAS Eupen
11133,225435,Once Caldas
11134,215195,Hammarby IF
11135,213147,Burton Albion
11136,210843,Al Hilal
11137,199323,SK Slavia Praha
11138,240282,Brescia
11139,232090,CD Lugo
11140,220058,Charlton Athletic
11141,183449,Wycombe Wanderers
11142,235161,FC Girondins de Bordeaux
11143,244117,Grenoble Foot 38
11144,235925,Racing Club
11145,233109,Fortuna Sittard
11146,216981,NAC Breda
11147,215701,De Graafschap
11148,144021,FC Luzern
11149,244884,Estudiantes de La Plata
11150,205460,VfR Aalen
11151,172179,Preston North End
11152,214419,CD Antofagasta
11153,202131,Queens Park Rangers
11154,242578,AS Monaco
11155,201362,Extremadura UD
11156,186513,Puebla FC
11157,244625,Gimnàstic de Tarragona
11158,238225,Extremadura UD
11159,233105,Barnsley
11160,226705,SpVgg Greuther Fürth
11161,214929,CF Rayo Majadahonda
11162,179856,Tranmere Rovers
11163,244112,SV Wehen Wiesbaden
11164,232848,Nagoya Grampus
11165,225168,Chamois Niortais Football Club
11166,205712,Lincoln City
11167,193166,Guadalajara
11168,236174,Bahia
11169,233870,CD Tondela
11170,227982,Jeonbuk Hyundai Motors
11171,208014,Luton Town
11172,189325,Molde FK
11173,184461,Zagłębie Lubin
11174,183437,Ascoli
11175,231821,Al Ittihad
11176,225933,CD Aves
11177,201869,Vancouver Whitecaps FC
11178,198285,Milton Keynes Dons
11179,247180,Sporting CP
11180,170636,Livingston FC
11181,234636,SK Rapid Wien
11182,211340,Bolivia
11183,244363,Roma
11184,234635,Rio Ave FC
11185,232331,Bursaspor
11186,206219,Elche CF
11187,236166,Botafogo
11188,235398,Granada CF
11189,232070,Atlético Bucaramanga
11190,222342,Jiangsu Suning FC
11191,220038,Scunthorpe United
11192,152454,Portsmouth
11193,199046,Cheltenham Town
11194,192645,Extremadura UD
11195,229509,SV Mattersburg
11196,224389,IFK Norrköping
11197,216709,VfL Osnabrück
11198,191108,Accrington Stanley
11199,234372,
11200,232580,LOSC Lille
11201,231044,Charlton Athletic
11202,225668,Huddersfield Town
11203,214660,Club Atlético Tigre
11204,205956,Motherwell
11205,246147,Manchester United
11206,239491,Club Atlético Banfield
11207,234371,Clermont Foot 63
11208,219779,Le Havre AC
11209,213635,Colchester United
11210,230786,Levante UD
11211,224386,Defensa y Justicia
11212,214914,Deportes Iquique
11213,186241,Miedź Legnica
11214,177793,St. Mirren
11215,228225,Birmingham City
11216,215169,Club Atlético Aldosivi
11217,213377,Ettifaq FC
11218,208001,FC Ingolstadt 04
11219,203137,AIK
11220,190592,Wolfsberger AC
11221,172928,Bristol Rovers
11222,222080,La Equidad
11223,207744,Le Havre AC
11224,240511,KV Oostende
11225,221567,Pohang Steelers
11226,220287,Deportivo Cali
11227,200319,Southend United
11228,186494,Southend United
11229,245630,RC Strasbourg Alsace
11230,177278,FC Energie Cottbus
11231,234874,SV Sandhausen
11232,227706,SK Slavia Praha
11233,216186,FC Erzgebirge Aue
11234,211322,FC Zürich
11235,230777,Santa Clara
11236,224633,Shanghai SIPG FC
11237,224121,Padova
11238,201081,Zagłębie Lubin
11239,245368,Beşiktaş JK
11240,230264,Vitória
11241,218744,Shamrock Rovers
11242,216184,SCR Altach
11243,239479,Cittadella
11244,171895,Lobos BUAP
11245,234359,UD Almería
11246,232311,De Graafschap
11247,211831,FC Würzburger Kickers
11248,237942,RCD Mallorca
11249,236918,St. Mirren
11250,225654,Eintracht Braunschweig
11251,222838,VfL Osnabrück
11252,191861,Hebei China Fortune FC
11253,191093,La Berrichonne de Châteauroux
11254,11381,Lincoln City
11255,52340,FC Lugano
11256,244340,Genoa
11257,242036,Os Belenenses
11258,238196,PFC CSKA Moscow
11259,157300,GFC Ajaccio
11260,215668,Odense Boldklub
11261,212340,FC Hansa Rostock
11262,205939,Eintracht Braunschweig
11263,202611,Elche CF
11264,214386,Deportivo Pasto
11265,229745,Coventry City
11266,198257,Sporting Kansas City
11267,188272,AS Béziers
11268,237424,Girona FC
11269,101488,FC Erzgebirge Aue
11270,230512,Botafogo
11271,226928,Göztepe SK
11272,224624,Shanghai SIPG FC
11273,209264,Vålerenga Fotball
11274,202864,CD Antofagasta
11275,224108,Portsmouth
11276,214124,Deportivo Pasto
11277,211820,FC Würzburger Kickers
11278,200812,Gillingham
11279,228971,SV Mattersburg
11280,225387,Charlton Athletic
11281,188522,Philadelphia Union
11282,223594,Grenoble Foot 38
11283,223082,Wolverhampton Wanderers
11284,237161,Newcastle United
11285,229993,Atiker Konyaspor
11286,227945,Kilmarnock
11287,221801,Tianjin Quanjian FC
11288,218729,Al Shabab
11289,193896,VfR Aalen
11290,243816,Club Atlético Aldosivi
11291,240744,Racing Club
11292,230504,Cruzeiro
11293,205672,Fortuna Sittard
11294,238694,SG Dynamo Dresden
11295,230758,Korona Kielce
11296,229733,FK Austria Wien
11297,228197,Ettifaq FC
11298,226405,San Martin de Tucumán
11299,209253,Doncaster Rovers
11300,241508,FC Nordsjælland
11301,241252,Guizhou Hengfeng FC
11302,222052,Ulsan Hyundai FC
11303,193123,Northampton Town
11304,245091,Padova
11305,235619,Excelsior
11306,183138,Mansfield Town
11307,199010,Preston North End
11308,237665,Kawasaki Frontale
11309,233057,Unión de Santa Fe
11310,205153,Aarhus GF
11311,241248,Guizhou Hengfeng FC
11312,239712,Holstein Kiel
11313,218464,Millonarios FC
11314,217696,Al Raed
11315,207712,De Graafschap
11316,181343,FC København
11317,210527,AS Nancy Lorraine
11318,205663,Foggia
11319,159578,Bolton Wanderers
11320,216154,Adelaide United
11321,198490,BK Häcken
11322,187225,Club Tijuana
11323,225625,Colchester United
11324,139609,Blackburn Rovers
11325,194136,Al Fayha
11326,239704,Philadelphia Union
11327,215384,Os Belenenses
11328,193111,FSV Zwickau
11329,240215,Pescara
11330,234839,Alanyaspor
11331,203095,Dundalk
11332,201815,FC Hansa Rostock
11333,183894,San Martín de San Juan
11334,181846,Tianjin Quanjian FC
11335,178006,GFC Ajaccio
11336,173654,Dundee FC
11337,232790,Yokohama F. Marinos
11338,228182,Egypt
11339,226646,Millonarios FC
11340,239957,Heracles Almelo
11341,235093,UD Almería
11342,162901,Heart of Midlothian
11343,242516,PSV
11344,239956,AZ Alkmaar
11345,207956,Luton Town
11346,203348,Oxford United
11347,198740,Monarcas Morelia
11348,225363,Plymouth Argyle
11349,209235,Jeonnam Dragons
11350,183122,Iceland
11351,232786,Yokohama F. Marinos
11352,214354,Portland Timbers
11353,202322,Sarpsborg 08 FF
11354,190545,KFC Uerdingen 05
11355,186449,Coventry City
11356,184657,Vendsyssel FF
11357,234577,FC Porto
11358,225105,Real Madrid
11359,221521,PEC Zwolle
11360,205393,Sunderland
11361,242768,IFK Göteborg
11362,229968,Hibernian
11363,231244,Monterrey
11364,228684,Blackburn Rovers
11365,222540,Panathinaikos FC
11366,155980,Sparta Praha
11367,246859,CD Feirense
11368,240459,Portimonense SC
11369,171083,Newcastle Jets
11370,213835,Brøndby IF
11371,203851,SKN St. Pölten
11372,240458,Real Sociedad
11373,239946,Monarcas Morelia
11374,228682,Universidad Católica
11375,228426,Jaguares de Córdoba
11376,223306,Çaykur Rizespor
11377,215370,SK Rapid Wien
11378,205386,Club Brugge KV
11379,245065,Willem II
11380,235849,FC Metz
11381,227145,Millonarios FC
11382,211785,Heart of Midlothian
11383,243016,Real Zaragoza
11384,214088,Sheffield Wednesday
11385,212040,FC Nordsjælland
11386,117063,Red Star FC
11387,181831,Hebei China Fortune FC
11388,243015,Querétaro
11389,212039,Al Ahli
11390,209223,Al Nassr
11391,245062,Defensa y Justicia
11392,243526,SK Rapid Wien
11393,235590,Los Angeles FC
11394,227398,Deportivo Cali
11395,175941,Sarpsborg 08 FF
11396,205382,Notts County
11397,229701,Aalborg BK
11398,229445,CD Universidad de Concepción
11399,223813,VVV-Venlo
11400,219461,NAC Breda
11401,214341,Atlético Bucaramanga
11402,207429,Blackburn Rovers
11403,203845,Excelsior
11404,237892,VVV-Venlo
11405,173891,Burton Albion
11406,169539,Accrington Stanley
11407,206656,Universidad de Chile
11408,200256,SV Meppen
11409,192319,Oxford United
11410,190015,US Orléans Loiret Football
11411,232511,Sanfrecce Hiroshima
11412,221503,Seattle Sounders FC
11413,209471,Śląsk Wrocław
11414,246334,Orlando Pirates
11415,235582,Stade Rennais FC
11416,224062,Piast Gliwice
11417,156478,Urawa Red Diamonds
11418,213822,Audax Italiano
11419,246845,SC Paderborn 07
11420,230717,Le Havre AC
11421,206653,Preston North End
11422,235324,FC Emmen
11423,228156,Rionegro Águilas
11424,227900,Defensa y Justicia
11425,224316,Spezia
11426,184635,De Graafschap
11427,224826,Red Star FC
11428,211002,Shimizu S-Pulse
11429,209210,Perth Glory
11430,186937,Atlético Tucumán
11431,241465,Villarreal CF
11432,238649,FSV Zwickau
11433,238137,Cerezo Osaka
11434,233017,Daegu FC
11435,225849,SV Wehen Wiesbaden
11436,200505,Fortuna Sittard
11437,238392,FC Sochaux-Montbéliard
11438,232760,Angers SCO
11439,165176,SSV Jahn Regensburg
11440,230200,Ceará Sporting Club
11441,215864,Blackpool
11442,210488,VVV-Venlo
11443,177719,Śląsk Wrocław
11444,238647,FSV Zwickau
11445,222263,KRC Genk
11446,213815,Brøndby IF
11447,186422,Bradford City
11448,247094,Deportivo Pasto
11449,242998,LASK Linz
11450,210742,Vejle Boldklub
11451,222514,Newcastle United
11452,240689,Argentinos Juniors
11453,239921,Rio Ave FC
11454,238385,Jeju United FC
11455,230192,Atlético Paranaense
11456,221488,FC Dallas
11457,230447,Bahia
11458,225071,Doncaster Rovers
11459,217647,Vissel Kobe
11460,217391,Fortuna Sittard
11461,202799,Oxford United
11462,190254,Grimsby Town
11463,208174,GFC Ajaccio
11464,243245,Feyenoord
11465,240685,FC Groningen
11466,239917,Santa Clara
11467,220205,Slovenia
11468,210477,SG Dynamo Dresden
11469,203309,Adelaide United
11470,193580,Akhisar Belediyespor
11471,183596,SV Meppen
11472,239660,Independiente Medellín
11473,245035,Manchester City
11474,240683,FC Groningen
11475,230187,Ceará Sporting Club
11476,214315,Junior FC
11477,206635,Toronto FC
11478,186922,Vendsyssel FF
11479,157482,Oxford United
11480,242217,RSC Anderlecht
11481,107305,AJ Auxerre
11482,236585,Suwon Samsung Bluewings
11483,219689,CD Palestino
11484,189736,Ascoli
11485,244520,Cosenza
11486,229416,CF Rayo Majadahonda
11487,198952,Venezia FC
11488,190247,Burton Albion
11489,245287,Real Madrid
11490,160295,Melbourne City FC
11491,213543,Aalborg BK
11492,209703,De Graafschap
11493,234534,AS Nancy Lorraine
11494,209447,ADO Den Haag
11495,242722,Houston Dynamo
11496,239394,TSV Hartberg
11497,238114,Club América
11498,172322,Standard de Liège
11499,229154,VfB Stuttgart
11500,221986,Heracles Almelo
11501,230177,Sport Club do Recife
11502,223009,Brescia
11503,221985,Cracovia
11504,208929,Al Qadisiyah
11505,207905,Piast Gliwice
11506,170784,Neuchâtel Xamax
11507,229152,AZ Alkmaar
11508,220448,Red Star FC
11509,213536,Vancouver Whitecaps FC
11510,191263,Al Nassr
11511,245023,Udinese
11512,243231,FC Red Bull Salzburg
11513,241695,FC Nordsjælland
11514,239135,SC Paderborn 07
11515,245022,Udinese
11516,231966,Korona Kielce
11517,211742,Karlsruher SC
11518,246045,Club Atlético Lanús
11519,244509,Hertha BSC
11520,234781,Granada CF
11521,231965,Lobos BUAP
11522,195356,AC Horsens
11523,189724,Lech Poznań
11524,236572,AZ Alkmaar
11525,233500,Feyenoord
11526,227868,FC Wacker Innsbruck
11527,227612,Jeju United FC
11528,221468,Gyeongnam FC
11529,204316,SKN St. Pölten
11530,197148,SV Meppen
11531,169243,SV Wehen Wiesbaden
11532,199963,Os Belenenses
11533,240922,CD Lugo
11534,204058,Cosenza
11535,190489,Lillestrøm SK
11536,188185,De Graafschap
11537,220185,Preston North End
11538,210713,IF Elfsborg
11539,200981,Livorno
11540,243732,Fortuna Sittard
11541,225812,Atlético Nacional
11542,221972,Changchun Yatai FC
11543,212244,1. FC Union Berlin
11544,211732,1. FC Kaiserslautern
11545,190995,Rochdale
11546,240915,FC Barcelona
11547,228627,Al Nassr
11548,224019,Extremadura UD
11549,202259,AIK
11550,156434,Lobos BUAP
11551,213009,Al Ittihad
11552,200209,FC Nordsjælland
11553,220944,Sheffield Wednesday
11554,205584,Rotherham United
11555,205072,Lillestrøm SK
11556,192015,Querétaro
11557,184847,ADO Den Haag
11558,183823,CF Rayo Majadahonda
11559,227599,Fortuna Sittard
11560,224527,FC Sochaux-Montbéliard
11561,223759,Vejle Boldklub
11562,220943,Rotherham United
11563,236302,Sporting Lokeren
11564,232718,Sagan Tosu
11565,232462,Cerezo Osaka
11566,225550,UD Almería
11567,211214,Royal Excel Mouscron
11568,205582,Rotherham United
11569,239373,PEC Zwolle
11570,221709,San Jose Earthquakes
11571,219661,Chievo Verona
11572,237324,Perugia
11573,167180,Odds BK
11574,162828,Perth Glory
11575,183819,LA Galaxy
11576,178187,VVV-Venlo
11577,159499,Foggia
11578,224267,FC Admira Wacker Mödling
11579,199435,Atlético Tucumán
11580,180746,Wellington Phoenix
11581,236298,Los Angeles FC
11582,232714,Sagan Tosu
11583,203781,Real Salt Lake
11584,199173,Spezia
11585,233732,Spezia
11586,229892,RCD Mallorca
11587,243715,AS Saint-Étienne
11588,239363,LOSC Lille
11589,238595,SC Preußen Münster
11590,172547,Gimnàstic de Tarragona
11591,143107,San Martín de San Juan
11592,207619,Philadelphia Union
11593,137987,KAS Eupen
11594,202243,LA Galaxy
11595,190722,Northampton Town
11596,222466,CD Lugo
11597,239361,Ajax
11598,238593,Hallescher FC
11599,242944,CD Huachipato
11600,234496,Portsmouth
11601,230912,Frosinone
11602,221696,Houston Dynamo
11603,214016,Jaguares de Córdoba
11604,203264,Plymouth Argyle
11605,198144,FC Emmen
11606,247039,SK Slavia Praha
11607,246015,Venezuela
11608,237823,Kashima Antlers
11609,234239,FC Metz
11610,229631,CD Lugo
11611,224511,Gimnasia y Esgrima La Plata
11612,237310,Heart of Midlothian
11613,104702,Stabæk Fotball
11614,233470,AD Alcorcón
11615,214014,Once Caldas
11616,208638,Cádiz CF
11617,210941,Jeju United FC
11618,205565,Ulsan Hyundai FC
11619,202749,Gangwon FC
11620,177404,Eintracht Braunschweig
11621,171772,Córdoba CF
11622,234748,Hokkaido Consadole Sapporo
11623,226556,Universidad de Chile
11624,232699,Patronato
11625,104442,Kilmarnock
11626,207610,New York Red Bulls
11627,202231,Columbus Crew SC
11628,199159,Melbourne City FC
11629,191990,Crotone
11630,245238,Real Madrid
11631,243446,Gimnasia y Esgrima La Plata
11632,167926,Shrewsbury
11633,211702,SpVgg Unterhaching
11634,210422,Júbilo Iwata
11635,204534,Atlético Bucaramanga
