,Id,Name,Age,Height_Cm,Weight_Kgs,Positions,Nationality,Overall_Rating,Potential,Value_Euro,International_Reputation_1_5,Skill_Moves_1_5,Work_Rate
10577,239431,I. Maela,26,170.18,68,DF,South Africa,65,67,550000,1,3,Medium/ Medium
10578,221511,E. Markkanen,27,198.12,97.1,FW,Finland,65,66,650000,1,2,Medium/ Medium
10579,243014,B. Mbeumo,19,172.72,74.8,MF,France,65,81,1100000,1,3,High/ Medium
10580,239686,A. Barylla,21,152.4,74.8,DF,Germany,65,73,675000,1,2,Medium/ Medium
10581,220230,P. Bochniewicz,23,193.04,84.8,DF,Poland,65,72,650000,1,2,Low/ High
10582,244037,D. Marcandella,21,172.72,69.9,MF,Italy,65,74,850000,1,3,Medium/ Medium
10583,240453,S. Niakaté,19,182.88,76.2,DF,France,65,81,1000000,1,2,Medium/ Medium
10584,237893,T. Dekker,20,182.88,78,DF,Netherlands,65,72,650000,1,2,Medium/ Medium
10585,204101,C. Bickel,28,152.4,69.9,MF,Germany,65,65,575000,1,3,Medium/ Medium
10586,217156,Zhang Lie,36,190.5,84.8,GK,China PR,65,65,70000,1,1,Medium/ Medium
10587,213316,Lee Kwang Sun,29,193.04,88.9,FW,Korea Republic,65,65,550000,1,2,Medium/ Medium
10588,204100,S. Brandstetter,28,187.96,83,FW,Germany,65,65,550000,1,3,Medium/ Medium
10589,244547,D. Merelli,23,187.96,78,GK,Italy,65,71,550000,1,1,Medium/ Medium
10590,237635,F. Pick,23,175.26,67.1,MF,Germany,65,73,800000,1,4,Medium/ Medium
10591,216387,S. Sané,26,187.96,86.2,FW,Germany,65,67,675000,1,2,Low/ Low
10592,199747,J. Lauridsen,27,154.94,78,DF,Denmark,65,66,500000,1,2,High/ Medium
10593,199491,Fran García,26,175.26,64.9,DF,Spain,65,67,550000,1,2,Medium/ Medium
10594,241985,Pep Biel,22,167.64,64,MF,Spain,65,73,800000,1,3,Medium/ Medium
10595,231489,A. Keita,32,185.42,74.8,GK,Guinea,65,65,325000,1,1,Medium/ Medium
10596,214081,D. Murillo,25,152.4,74.8,DF,Colombia,65,70,600000,1,3,High/ Medium
10597,193344,P. Schürpf,29,190.5,83,MF,Switzerland,65,65,550000,1,2,Medium/ High
10598,239936,N. Guerra,20,175.26,64,FW,Chile,65,78,1000000,1,3,Medium/ Medium
10599,231488,M. Omoh,27,185.42,83,DF,Nigeria,65,65,575000,1,3,Medium/ Low
10600,229440,V. Morales,27,190.5,88,DF,Chile,65,67,525000,1,2,Medium/ Medium
10601,193087,P. Tomasik,31,152.4,72.1,DF,Poland,65,65,400000,1,2,High/ Medium
10602,231743,K. Davis,21,187.96,74.8,FW,England,65,76,950000,1,3,Medium/ Medium
10603,226879,L. Escalante,27,172.72,73.9,MF,Colombia,65,65,575000,1,3,Medium/ Low
10604,147007,Jaime Gavilán,33,152.4,71.2,MF,Spain,65,65,325000,1,3,High/ Low
10605,206399,D. Georgievski,31,152.4,74.8,DF,FYR Macedonia,65,65,400000,1,2,High/ Medium
10606,205887,C. Woodrow,24,182.88,73.9,FW,England,65,72,775000,1,2,High/ Medium
10607,199231,Kim Tae Hwan,29,154.94,72.1,DF,Korea Republic,65,65,425000,1,2,High/ Medium
10608,242238,O. Solet,19,193.04,81.2,DF,France,65,84,1000000,1,2,Medium/ Medium
10609,221502,J. Hamilton,22,182.88,83,FW,Canada,65,72,775000,1,2,High/ Low
10610,213566,C. Erskine,32,185.42,76.2,MF,Scotland,65,65,475000,1,3,High/ Medium
10611,208958,K. Sharahili,32,187.96,88,GK,Saudi Arabia,65,65,325000,1,1,Medium/ Medium
10612,197950,L. Mosquera,32,175.26,71.2,MF,Colombia,65,65,475000,2,3,Medium/ Low
10613,192317,J. Steer,26,182.88,79.8,GK,England,65,70,525000,1,1,Medium/ Medium
10614,241981,Nanu,24,152.4,67.1,DF,Portugal,65,70,600000,1,3,Medium/ Medium
10615,230458,Paulito Zanon,27,185.42,79.8,MF,Brazil,65,65,475000,1,2,Medium/ Medium
10616,224570,A. Jackson-Hamel,25,185.42,84.8,FW,Canada,65,69,725000,1,3,Medium/ Low
10617,187193,E. Pimentel,28,152.4,78,DF,Mexico,65,65,450000,1,2,Medium/ High
10618,243001,A. Cicâldău,21,152.4,76.2,MF,Romania,65,77,,1,2,Medium/ Medium
10619,219449,M. Pepić,23,152.4,77.1,MF,Montenegro,65,72,750000,1,3,Medium/ Medium
10620,211001,Alex Vallejo,27,187.96,73.9,MF,Spain,65,68,550000,1,2,Medium/ Medium
10621,237368,B. Passi,21,187.96,78,DF,France,65,76,825000,1,2,Medium/ Medium
10622,212024,G. Cvijanović,32,152.4,74.8,MF,Slovenia,65,65,475000,1,3,High/ Medium
10623,229175,N. Kijewski,22,175.26,73.9,DF,Germany,65,72,650000,1,3,Medium/ Medium
10624,228151,J. Cullen,22,175.26,69.9,MF,Republic of Ireland,65,75,850000,1,3,High/ High
10625,202295,Park Gi Dong,30,190.5,83,FW,Korea Republic,65,65,550000,1,2,Medium/ Low
10626,201527,R. Laursen,26,182.88,78.9,DF,Denmark,65,68,550000,1,2,High/ High
10627,184630,L. Daniels,31,195.58,89.8,GK,England,65,65,350000,1,1,Medium/ Medium
10628,243510,O. Stijepović,19,185.42,73.9,MF,Montenegro,65,79,1100000,1,3,High/ Low
10629,241462,R. Guerra,21,182.88,74.8,MF,Uruguay,65,75,775000,1,2,Medium/ Medium
10630,240694,A. Ba,20,182.88,73.9,MF,France,65,78,1000000,1,2,Medium/ Medium
10631,235574,Lucas França,23,193.04,86.2,GK,Brazil,65,75,675000,1,1,Medium/ Medium
10632,224566,Carlos Blanco,23,187.96,69.9,DF,Spain,65,72,650000,1,2,Medium/ Medium
10633,189237,E. Schreiner,30,154.94,73.9,DF,Austria,65,65,400000,1,2,Medium/ Medium
10634,225589,J. Kerr,22,154.94,74.8,DF,Scotland,65,78,925000,1,2,Medium/ Medium
10635,221493,Woo Ju Sung,25,182.88,74.8,DF,Korea Republic,65,68,550000,1,2,Medium/ High
10636,189492,S. O'Keefe,28,172.72,64,MF,England,65,65,550000,1,2,Medium/ High
10637,246324,T. Ishihara,26,172.72,67.1,MF,Japan,65,66,650000,1,3,Medium/ Medium
10638,242228,H. Petryk,24,182.88,79.8,DF,Uruguay,65,72,650000,1,3,Medium/ Medium
10639,238900,E. Demirović,20,182.88,76.2,FW,Bosnia Herzegovina,65,79,1200000,1,2,Medium/ Medium
10640,214836,J. Ortiz,28,170.18,73,MF,Chile,65,65,575000,1,2,Medium/ High
10641,183347,J. Leutwiler,29,193.04,79.8,GK,Canada,65,65,375000,1,1,Medium/ Medium
10642,231219,B. Rivero,23,170.18,73.9,MF,Argentina,65,74,725000,1,2,Medium/ Medium
10643,225075,J. Günther-Schmidt,24,182.88,81.2,FW,Germany,65,72,775000,1,3,Medium/ Medium
10644,181298,M. Almebäck,30,182.88,83,DF,Sweden,65,65,400000,1,2,Low/ High
10645,241970,H. Delbridge,26,193.04,93,DF,Australia,65,66,525000,1,2,Medium/ Medium
10646,240434,J. Tell,21,185.42,73.9,FW,France,65,74,850000,1,2,Medium/ Medium
10647,236850,F. Ávila,25,152.4,69.9,MF,Colombia,65,69,700000,1,3,Medium/ Medium
10648,214578,S. Avellaneda,29,182.88,83.9,GK,Colombia,65,67,450000,1,1,Medium/ Medium
10649,243249,J. Ekkelenkamp,18,182.88,74.8,MF,Netherlands,65,78,950000,1,3,Medium/ Medium
10650,214065,H. Salinas,28,170.18,73.9,MF,Chile,65,65,550000,1,2,High/ Medium
10651,247088,G. Abderrazzak,32,175.26,72.1,DF,Tunisia,65,65,350000,1,2,Medium/ Medium
10652,235568,L. Goujon,23,154.94,68,MF,France,65,74,825000,1,3,Medium/ Medium
10653,228912,B. Allain,27,185.42,77.1,GK,France,65,68,475000,1,1,Medium/ Medium
10654,225072,Z. Vyner,21,187.96,68,DF,England,65,72,650000,1,2,Medium/ Medium
10655,223792,T. Knoflach,25,182.88,82.1,GK,Austria,65,71,550000,1,1,Medium/ Medium
10656,241967,M. Costly,23,182.88,74.8,DF,Germany,65,72,750000,1,3,Medium/ High
10657,219951,A. Salétros,22,182.88,73,MF,Sweden,65,73,775000,1,2,Medium/ Medium
10658,240942,Fabio González,22,175.26,64.9,MF,Spain,65,73,700000,1,2,Medium/ Medium
10659,214314,A. Otero,35,185.42,74.8,GK,Colombia,65,65,220000,1,1,Medium/ Medium
10660,246057,S. Méndez,21,152.4,69.9,MF,Ecuador,65,74,725000,1,2,Medium/ Medium
10661,244521,I. Durmuş,24,154.94,73,MF,Turkey,65,69,700000,1,3,Medium/ Medium
10662,224297,A. Gersbach,21,182.88,73,DF,Australia,65,75,750000,1,2,Medium/ Medium
10663,202025,J. Faucher,27,175.26,68,FW,France,65,66,650000,1,3,High/ Medium
10664,190504,H. Akpan,27,182.88,81.2,MF,Nigeria,65,66,525000,1,2,Low/ Medium
10665,188968,G. Marinelli,30,154.94,78.9,GK,Argentina,65,66,425000,1,1,Medium/ Medium
10666,244008,Marcão,23,187.96,82.1,DF,Brazil,65,69,600000,1,2,Low/ Medium
10667,169000,K. Andersen,33,182.88,73,MF,Belgium,65,65,425000,1,3,Medium/ Medium
10668,231976,J. Campbell,25,187.96,84.8,DF,United States,65,69,600000,1,2,Medium/ High
10669,211240,J. López,27,172.72,63,MF,Algeria,65,66,625000,1,3,Medium/ Medium
10670,203048,J. Riley,27,182.88,71.2,DF,England,65,66,525000,1,2,Medium/ High
10671,203815,P. Delecroix,30,185.42,76.2,GK,France,65,66,425000,1,1,Medium/ Medium
10672,245030,P. Alvarenga,30,190.5,78,FW,Paraguay,65,65,525000,1,2,Medium/ Medium
10673,233254,S. Akasaki,27,175.26,69.9,FW,Japan,65,65,600000,1,3,Medium/ Medium
10674,137510,A. Kruiswijk,34,182.88,73,DF,Netherlands,65,65,210000,1,2,Low/ High
10675,243237,L. Pellegrini,20,152.4,72.1,DF,Italy,65,79,1000000,1,2,High/ Medium
10676,175141,D. Ovono,36,185.42,86.2,GK,Gabon,65,65,130000,1,1,Medium/ Medium
10677,236837,N. Schiappacasse,20,154.94,73,MF,Uruguay,65,82,1200000,1,2,Medium/ Medium
10678,228645,L. Görtler,24,185.42,82.1,FW,Germany,65,71,750000,1,2,Medium/ Medium
10679,237348,N. Busch Thor,33,154.94,82.1,MF,Sweden,65,65,300000,1,2,Medium/ Medium
10680,202532,M. Doughty,26,185.42,81.2,MF,Wales,65,65,575000,1,3,Medium/ Medium
10681,245795,P. Azango,21,165.1,74.8,MF,Nigeria,65,74,850000,1,3,High/ Medium
10682,213027,M. Preston,23,182.88,78,DF,England,65,68,575000,1,2,Medium/ High
10683,170785,G. Faivre,32,187.96,83,GK,Switzerland,65,65,325000,1,1,Medium/ Medium
10684,212513,H. Adelakun,22,190.5,74.8,MF,England,65,76,925000,1,3,Medium/ Low
10685,208417,Bae Il Hwan,30,154.94,74.8,DF,Korea Republic,65,65,525000,1,2,Medium/ Medium
10686,241696,H. De la Fuente,22,152.4,73,DF,Argentina,65,73,675000,1,3,High/ Medium
10687,207904,M. Mak,27,172.72,59.9,MF,Poland,65,65,575000,1,3,Medium/ Medium
10688,185119,A. Dyer,28,152.4,73.9,MF,Montserrat,65,65,525000,1,2,High/ High
10689,245535,A. Parmak,24,175.26,69.9,MF,Turkey,65,71,750000,1,3,Medium/ Medium
10690,243743,F. Viteritti,25,175.26,71.2,MF,Germany,65,67,650000,1,3,Medium/ Medium
10691,232991,S. Inagaki,27,175.26,72.1,MF,Japan,65,66,625000,1,3,High/ Medium
10692,223007,M. Coppolaro,21,187.96,79.8,DF,Italy,65,79,1100000,1,2,Medium/ High
10693,144415,S. Ağçay,37,175.26,72.1,MF,Turkey,65,65,70000,1,3,Low/ High
10694,214046,J. Mosquera,28,172.72,66.2,MF,Colombia,65,66,500000,1,2,Medium/ High
10695,207902,P. Tuszyński,29,182.88,77.1,FW,Poland,65,65,550000,1,3,Medium/ Medium
10696,231197,M. Hilßner,24,182.88,79.8,MF,Germany,65,70,725000,1,3,Medium/ Medium
10697,200989,M. Schulze Niehues,30,193.04,89.8,GK,Germany,65,65,375000,1,1,Medium/ Medium
10698,194076,Airam,31,154.94,78,FW,Spain,65,65,525000,1,2,Medium/ Medium
10699,191260,A. Al Zori,31,154.94,68.9,DF,Saudi Arabia,65,65,400000,1,2,High/ Medium
10700,236316,Y. Valery,20,154.94,69.9,DF,France,65,78,900000,1,2,Medium/ High
10701,205596,J. Husband,25,152.4,64.9,DF,England,65,70,600000,1,3,High/ Medium
10702,190235,J. Clarke,27,182.88,71.2,DF,England,65,65,450000,1,2,Medium/ Medium
10703,213528,J. Blåbjerg,24,154.94,74.8,DF,Denmark,65,71,625000,1,2,Medium/ Medium
10704,240663,M. Merentiel,23,175.26,69.9,FW,Uruguay,65,73,800000,1,3,Medium/ Medium
10705,169495,R. De Vita,31,154.94,77.1,MF,Italy,65,65,500000,1,3,High/ Medium
10706,229655,Alberto Varo,25,190.5,83,GK,Spain,65,71,525000,1,1,Medium/ Medium
10707,163351,L. Varney,36,154.94,69.9,FW,England,65,65,250000,1,2,High/ Medium
10708,228375,M. Vera,23,170.18,68.9,MF,Argentina,65,74,725000,1,2,Medium/ Medium
10709,213271,A. Coly,26,185.42,76.2,DF,Senegal,65,67,550000,1,2,High/ Medium
10710,212247,O. Schnitzler,23,190.5,87.1,GK,Germany,65,72,550000,1,1,Medium/ Medium
10711,207895,T. Wendel,30,190.5,78.9,MF,Germany,65,65,425000,1,2,Medium/ High
10712,203287,E. Harrison,25,154.94,78.9,FW,Wales,65,66,650000,1,2,High/ Medium
10713,239894,R. Kouamé,22,152.4,68,MF,Mali,65,76,925000,1,3,Medium/ Medium
10714,229910,S. Ingelsson,20,187.96,83,MF,Sweden,65,77,950000,1,3,Medium/ Medium
10715,228886,G. Panico,21,170.18,68.9,FW,Italy,65,77,975000,1,3,Medium/ Medium
10716,219158,M. Mosquera,26,154.94,72.1,DF,Colombia,65,68,575000,1,2,High/ High
10717,149270,C. Valeri,34,182.88,74.8,MF,Australia,65,65,220000,1,2,Low/ High
10718,202518,C. Wernitznig,29,152.4,81.2,MF,Austria,65,65,550000,1,3,Medium/ Medium
10719,245013,J. Jigauri,26,175.26,68.9,MF,Georgia,65,68,675000,1,3,Medium/ Medium
10720,241173,L. Foster,18,154.94,69.9,FW,South Africa,65,83,1100000,1,3,Medium/ Medium
10721,237077,F. Boya,22,193.04,83,DF,Cameroon,65,73,675000,1,2,Medium/ Medium
10722,224789,G. Zampano,25,152.4,69.9,MF,Italy,65,66,650000,1,2,Medium/ Medium
10723,216597,V. Vries,27,182.88,73.9,GK,Namibia,65,68,450000,1,1,Medium/ Medium
10724,208917,K. Al Ghamdi,30,167.64,62.1,DF,Saudi Arabia,65,65,400000,1,2,High/ Medium
10725,244756,A. Saroka,27,187.96,78,FW,Belarus,65,67,675000,1,2,High/ Medium
10726,239380,N. Lang,19,152.4,68.9,MF,Netherlands,65,77,950000,1,4,High/ Medium
10727,236308,R. Marchizza,20,187.96,79.8,DF,Italy,65,79,1100000,1,2,Medium/ Medium
10728,200980,S. Lawless,27,170.18,64.9,DF,Scotland,65,65,450000,1,3,High/ Medium
10729,183827,J. Deumeland,31,190.5,83.9,GK,Germany,65,65,350000,1,1,Medium/ Medium
10730,247315,T. Tanaka,26,172.72,68.9,MF,Japan,65,66,625000,1,3,High/ High
10731,242195,M. McKenzie,20,154.94,83.9,DF,United States,65,76,800000,1,2,Medium/ Medium
10732,238867,Theo Ryuki,23,152.4,68.9,MF,Japan,65,70,725000,1,3,Medium/ Low
10733,237331,T. De Smet,20,182.88,68.9,DF,Belgium,65,75,750000,1,2,Medium/ Medium
10734,227859,Jeong Hyun Cheol,25,187.96,73.9,MF,Korea Republic,65,69,675000,1,2,Low/ High
10735,223763,S. Jhingan,25,187.96,73.9,DF,India,65,71,,1,2,Medium/ Medium
10736,212243,V. Ranković,25,172.72,73,DF,Germany,65,69,575000,1,3,High/ Medium
10737,211987,R. Yalçın,25,182.88,77.1,MF,Germany,65,72,650000,1,3,Medium/ Medium
10738,197907,M. Sansores,27,175.26,73,FW,Mexico,65,66,625000,1,2,Medium/ Medium
10739,242194,C. Almeida,29,170.18,64.9,DF,Uruguay,65,65,425000,1,2,Medium/ Medium
10740,235026,O. Richards,20,170.18,68.9,DF,England,65,80,1000000,1,2,Medium/ Medium
10741,230418,Henrique Jardinel,31,175.26,71.2,MF,Brazil,65,65,400000,1,2,Medium/ Medium
10742,213778,T. Lehne Olsen,27,187.96,78,FW,Norway,65,66,625000,1,2,High/ Low
10743,205586,I. Vassell,25,175.26,71.2,FW,England,65,68,700000,1,2,Medium/ Medium
10744,244497,Marquinhos Cipriano,20,170.18,64.9,MF,Brazil,65,81,1200000,1,3,High/ Medium
10745,239121,H. Al Ghaddioui,28,190.5,92.1,FW,Morocco,65,65,575000,1,2,Medium/ Medium
10746,224017,J. Williams,23,182.88,77.1,DF,Wales,65,74,725000,1,2,Medium/ Medium
10747,242958,P. Jaeckel,20,187.96,79.8,DF,Germany,65,77,825000,1,2,Medium/ Medium
10748,235022,N. Schmidt,21,182.88,89.8,MF,Germany,65,76,925000,1,3,Low/ Low
10749,229646,S. Yohou,27,190.5,86.2,DF,Ivory Coast,65,67,550000,1,2,High/ High
10750,163342,S. Cox,31,154.94,69.9,FW,Republic of Ireland,65,65,475000,1,2,High/ High
10751,162830,B. Ilić,36,187.96,79.8,DF,Slovenia,65,65,130000,1,2,Medium/ Medium
10752,209166,M. Malaeka,32,185.42,73,GK,Saudi Arabia,65,65,300000,1,1,Medium/ Medium
10753,222477,L. Reed,21,172.72,59.9,MF,England,65,74,825000,1,3,High/ High
10754,237580,D. Schmidt,27,195.58,89.8,GK,Japan,65,66,425000,1,1,Medium/ Medium
10755,234764,David Haro,28,167.64,60.8,FW,Spain,65,65,575000,1,3,Medium/ Medium
10756,161804,O. Rojas,37,172.72,67.1,DF,Mexico,65,65,60000,1,2,Medium/ Medium
10757,223756,M. Schulz,24,185.42,77.1,DF,Germany,65,74,725000,1,2,Medium/ High
10758,221964,Wu Yake,28,185.42,81.2,GK,China PR,65,67,450000,1,1,Medium/ Medium
10759,214028,C. Amaya,28,152.4,74.8,FW,Colombia,65,65,575000,1,3,Medium/ Low
10760,210700,M. Abusabaan,29,154.94,76.2,MF,Saudi Arabia,65,65,525000,1,3,Medium/ Low
10761,184587,T. Kupisz,29,154.94,76.2,MF,Poland,65,65,550000,1,3,High/ Medium
10762,244235,H. Gong,20,170.18,72.1,MF,Nigeria,65,77,950000,1,3,Medium/ Medium
10763,245003,S. Condé,25,193.04,93,DF,Guinea,65,70,600000,1,2,Medium/ Medium
10764,236555,Guilherme,23,154.94,78,FW,Brazil,65,71,750000,1,2,Medium/ Low
10765,236043,D. Batty,21,152.4,73,MF,England,65,78,925000,1,3,Low/ High
10766,118794,A. Lonergan,35,193.04,87.1,GK,England,65,65,220000,1,1,Medium/ Medium
10767,246282,Salva,21,182.88,74.8,DF,Spain,65,74,725000,1,2,Medium/ Medium
10768,243210,A. Abeid,21,175.26,73,DF,Mauritania,65,73,675000,1,2,High/ Medium
10769,204554,R. Bennett,27,190.5,76.2,DF,England,65,67,550000,1,2,Medium/ High
10770,181001,B. Knighton,34,187.96,82.1,GK,United States,65,65,270000,1,1,Medium/ Medium
10771,238089,Lee You Hyeon,22,152.4,72.1,MF,Korea Republic,65,75,875000,1,3,High/ High
10772,239881,Danilo,19,175.26,68.9,FW,Brazil,65,79,1200000,1,3,Medium/ Low
10773,171017,Íñigo López,36,185.42,72.1,DF,Spain,65,65,130000,1,2,Medium/ Medium
10774,224009,E. Ekpolo,23,154.94,73,DF,Nigeria,65,69,575000,1,3,Medium/ Medium
10775,221705,K. Dempsey,23,152.4,74.8,MF,England,65,74,825000,1,3,High/ Medium
10776,220937,M. Pérez Acuña,25,175.26,73.9,DF,Argentina,65,69,575000,1,2,Medium/ Medium
10777,239368,M. Bakker,18,182.88,72.1,DF,Netherlands,65,79,1000000,1,3,High/ Medium
10778,221704,S. Román,23,190.5,76.2,GK,Colombia,65,74,625000,1,1,Medium/ Medium
10779,217096,J. Lumley,24,190.5,73,GK,England,65,72,550000,1,1,Medium/ Medium
10780,214280,L. Pavez,23,172.72,74.8,DF,Chile,65,70,600000,1,2,Medium/ Medium
10781,211720,M. Stiefler,30,152.4,76.2,MF,Germany,65,65,525000,1,3,High/ High
10782,210184,A. Al Qarni,34,182.88,81.2,GK,Saudi Arabia,65,65,220000,1,1,Medium/ Medium
10783,182023,Deng Xiaofei,35,185.42,79.8,GK,China PR,65,65,130000,1,1,Medium/ Medium
10784,246791,M. Solomon,19,170.18,62.1,MF,Israel,65,84,1100000,1,4,Medium/ Medium
10785,238599,N. Granatowski,27,172.72,68.9,MF,Germany,65,65,575000,1,3,High/ High
10786,229383,M. Savastano,21,175.26,68.9,DF,Netherlands,65,72,650000,1,2,Medium/ Medium
10787,211463,C. Lavery,26,154.94,76.2,FW,Northern Ireland,65,67,675000,1,3,High/ Medium
10788,203015,Lee Woong Hee,30,182.88,78,DF,Korea Republic,65,65,425000,1,2,Medium/ High
10789,237574,S. Tetteh,22,154.94,73.9,FW,Ghana,65,76,950000,1,2,Medium/ Medium
10790,165894,Yang Dong Hyen,32,185.42,79.8,FW,Korea Republic,65,65,425000,1,3,Medium/ Low
10791,156675,A. Considine,31,182.88,74.8,DF,Scotland,65,65,350000,1,2,Medium/ High
10792,244482,I. Rondanini,23,154.94,76.2,DF,Italy,65,70,600000,1,2,Medium/ High
10793,235266,C. Früchtl,19,193.04,71.2,GK,Germany,65,85,900000,1,1,Medium/ Medium
10794,225282,J. Devecchi,23,187.96,83,GK,Argentina,65,75,675000,1,1,Medium/ Medium
10795,225026,E. Björkander,22,182.88,73,DF,Sweden,65,72,650000,1,2,Medium/ Medium
10796,196353,C. Hussey,30,152.4,64.9,MF,England,65,65,400000,1,2,Medium/ Medium
10797,244993,I. Sankhon,23,152.4,72.1,DF,Guinea,65,71,625000,1,3,Medium/ Medium
10798,227329,Pastrana,22,154.94,69.9,MF,Spain,65,75,875000,1,2,Medium/ Medium
10799,221441,G. Villarruel,26,172.72,67.1,MF,Argentina,65,66,650000,1,3,Medium/ Low
10800,216833,J. Houwen,23,187.96,73,GK,Netherlands,65,70,525000,1,1,Medium/ Medium
10801,212481,R. Klingenburg,25,187.96,79.8,MF,Germany,65,69,700000,1,3,Medium/ Medium
10802,200449,D. McGregor,33,182.88,87.1,DF,Scotland,65,65,300000,1,2,High/ Medium
10803,186112,J. Akinde,29,187.96,87.1,FW,England,65,65,550000,1,2,Medium/ Low
10804,247040,O. Lebedenko,20,172.72,63,DF,Ukraine,65,79,1000000,1,2,Medium/ Medium
10805,165888,Kwak Tae Hwi,37,187.96,84.8,DF,Korea Republic,65,65,70000,1,2,Medium/ High
10806,232191,Lee Ho Seung,29,187.96,73.9,GK,Korea Republic,66,66,450000,1,1,Medium/ Medium
10807,230143,K. Dermaku,27,195.58,88.9,DF,Albania,66,68,650000,1,2,Medium/ Medium
10808,241406,J. Intriago,22,175.26,68.9,MF,Ecuador,66,75,,1,3,Medium/ Medium
10809,234238,T. Konaté,28,175.26,74.8,DF,Ivory Coast,66,66,650000,1,4,High/ Low
10810,229118,J. Smeets,23,182.88,71.2,MF,Netherlands,66,72,875000,1,3,Medium/ High
10811,209662,M. Rosheuvel,28,175.26,79.8,MF,Netherlands,66,66,675000,1,3,High/ Medium
10812,205054,K. Naismith,27,185.42,78,MF,Scotland,66,66,700000,1,3,High/ Medium
10813,243197,C. Knett,28,182.88,81.2,GK,Austria,66,67,500000,1,1,Medium/ Medium
10814,239357,C. Gebauer,25,187.96,74.8,MF,Austria,66,69,825000,1,3,Medium/ Medium
10815,232189,N. Ramírez,21,182.88,77.1,DF,Chile,66,80,1300000,1,2,Medium/ Medium
10816,219133,A. Gómez,26,175.26,69.9,MF,Peru,66,68,775000,1,3,Medium/ Medium
10817,211453,M. Mohsen,30,185.42,81.2,FW,Egypt,66,66,,1,3,Medium/ Medium
10818,228348,F. Rherras,25,182.88,77.1,DF,Morocco,66,70,675000,1,2,High/ Medium
10819,226044,R. Vargas,24,170.18,64.9,FW,Bolivia,66,69,,1,3,High/ Low
10820,158716,D. Edwards,33,182.88,78,MF,Wales,66,66,475000,1,2,High/ High
10821,212988,A. Deja,25,185.42,82.1,MF,Poland,66,70,700000,1,3,Medium/ High
10822,246011,Víctor,22,154.94,77.1,MF,Spain,66,78,1200000,1,3,High/ Low
10823,244731,N. Rusyn,20,152.4,68,FW,Ukraine,66,78,1100000,1,2,Medium/ Medium
10824,237563,A. Badji,21,187.96,74.8,FW,Senegal,66,77,1100000,1,3,Medium/ Low
10825,233467,D. Vega,26,152.4,72.1,DF,Costa Rica,66,67,775000,1,4,High/ Medium
10826,227835,T. Tekie,21,175.26,59,MF,Sweden,66,72,875000,1,3,Medium/ Medium
10827,225019,R. Cisneros,22,154.94,69.9,FW,Mexico,66,74,975000,1,2,Medium/ Medium
10828,211195,L. Woudenberg,24,185.42,69.9,DF,Netherlands,66,70,700000,1,2,High/ High
10829,187898,M. Çelik,28,152.4,74.8,MF,Sweden,66,66,650000,1,3,Medium/ Low
10830,246010,Álex Cobo,23,182.88,78,GK,Spain,66,76,800000,1,1,Medium/ Medium
10831,245242,D. Todorovic,21,175.26,68,DF,Bosnia Herzegovina,66,77,975000,1,3,Medium/ Medium
10832,208122,V. Agardius,29,154.94,78,DF,Sweden,66,67,575000,1,2,Medium/ Medium
10833,206074,M. Fornasier,25,185.42,79.8,DF,Italy,66,70,700000,1,2,Medium/ Medium
10834,225529,Nathan,23,187.96,78,DF,Brazil,66,73,775000,1,2,Low/ Medium
10835,223222,B. Delacourt,33,152.4,77.1,DF,France,66,66,375000,1,2,Medium/ Medium
10836,198134,F. Olijve,30,175.26,73,MF,Netherlands,66,66,625000,1,3,Medium/ Medium
10837,188917,J. Skjelvik,27,182.88,77.1,DF,Norway,66,68,650000,1,2,Medium/ Medium
10838,188405,Z. Janjić,32,187.96,83,MF,Bosnia Herzegovina,66,66,500000,1,3,Medium/ Low
10839,245237,I. Saavedra,20,172.72,68,MF,Chile,66,74,900000,1,3,Medium/ Medium
10840,112373,A. Balijon,35,182.88,79.8,GK,France,66,66,150000,1,1,Medium/ Medium
10841,238581,R. Vargas,20,175.26,68,MF,Switzerland,66,84,1400000,1,3,High/ Medium
10842,192500,E. Barli,27,187.96,81.2,GK,Norway,66,70,575000,1,1,Medium/ Medium
10843,223732,A. Damen,28,185.42,83,GK,Netherlands,66,67,525000,1,1,Medium/ Medium
10844,215028,F. Montero,30,167.64,71.2,MF,Argentina,66,66,625000,1,3,Medium/ Medium
10845,164339,M. Papadopulos,33,182.88,78.9,FW,Czech Republic,66,66,400000,1,2,Medium/ Low
10846,211955,U. Taffertshofer,27,182.88,82.1,MF,Germany,66,67,625000,1,2,Medium/ High
10847,208371,M. Saeid,28,170.18,64,MF,Sweden,66,66,650000,1,3,High/ Medium
10848,191218,D. Jaković,33,187.96,79.8,DF,Canada,66,66,375000,1,2,Low/ High
10849,239090,P. Wiesinger,24,154.94,73.9,DF,Austria,66,70,700000,1,2,Medium/ Medium
10850,229362,A. Öztürk,26,190.5,79.8,DF,Turkey,66,70,700000,1,2,Medium/ Medium
10851,228082,D. Burnić,20,154.94,69.9,MF,Germany,66,78,1000000,1,3,Medium/ Medium
10852,199410,I. Yagan,29,175.26,73.9,MF,Armenia,66,66,650000,1,3,Medium/ Medium
10853,242673,V. Gvilia,24,182.88,78.9,MF,Georgia,66,71,850000,1,3,Medium/ Medium
