Play_Id,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
241913,54,33,38,56,32,62,44,31,53,58,75,75,66,58,79,59,61,78,44,49,49,64,46,54,35,48,61,64,63,10,15,8,8,12
223993,56,55,42,62,47,67,52,45,58,68,80,79,90,55,90,53,82,58,49,51,40,24,57,60,53,48,35,28,34,9,11,10,10,15
245240,40,67,48,57,56,71,55,34,39,66,78,77,73,59,71,67,53,55,60,54,29,12,58,51,67,45,19,18,17,8,7,6,5,6
216052,38,68,72,60,43,58,33,34,49,63,46,60,68,60,50,58,73,55,86,52,51,23,62,52,45,55,33,23,16,14,13,10,8,11
212468,47,42,62,61,35,43,40,39,60,60,44,51,57,58,46,59,64,64,74,42,62,61,39,52,49,57,60,63,63,7,14,8,16,15
198132,10,9,9,38,10,10,18,12,33,14,49,47,54,52,41,22,62,42,43,8,16,25,11,18,22,43,12,13,12,66,64,62,65,62
241139,26,23,63,56,23,37,24,21,49,55,63,68,51,56,50,41,69,61,74,25,57,58,24,34,32,45,66,66,64,11,11,9,7,6
240371,11,6,12,23,8,13,11,13,20,13,36,44,35,65,24,26,60,27,70,6,19,10,5,39,10,51,12,10,13,63,62,64,61,66
208115,64,45,53,59,34,61,46,43,54,57,76,79,69,66,70,67,68,66,62,43,74,62,44,63,43,60,60,55,65,9,13,6,15,9
191730,66,48,43,63,42,63,61,47,59,62,77,77,76,57,84,57,80,79,56,48,66,59,57,65,36,56,58,58,57,8,7,8,12,10
163570,62,58,63,70,67,55,59,52,64,65,50,48,55,63,70,74,62,55,71,65,70,57,58,62,65,67,68,68,65,6,12,11,9,6
225266,68,50,43,67,37,65,60,56,64,66,73,67,78,61,83,62,84,63,52,62,53,42,60,65,48,63,51,47,59,14,15,14,12,15
205554,12,12,15,30,14,18,17,12,22,24,44,42,34,66,36,23,65,36,79,14,23,21,19,24,23,26,10,13,13,68,59,63,61,64
238577,60,62,58,62,41,63,28,37,41,62,77,79,74,59,71,55,49,68,51,64,54,57,64,54,31,59,63,63,57,9,5,11,6,10
238065,66,50,31,63,56,69,64,44,48,65,78,77,75,58,69,62,66,54,65,52,32,10,53,57,50,50,22,23,23,12,11,8,13,15
169713,63,39,58,60,42,60,53,43,53,62,68,70,66,59,65,53,65,70,67,47,60,61,56,53,51,57,61,61,61,7,6,11,10,13
225009,45,34,43,68,28,49,35,33,63,62,45,35,65,70,76,44,58,82,70,32,68,74,46,68,39,58,55,61,57,13,9,11,10,8
183024,53,49,48,62,41,65,64,57,61,62,70,67,64,66,67,50,50,70,60,58,55,67,65,60,40,45,58,68,63,12,10,10,14,7
246256,47,38,50,68,31,55,36,38,64,62,63,64,67,61,65,45,52,60,63,42,59,60,41,54,41,52,58,68,66,11,14,13,5,8
245232,61,61,44,60,58,66,60,37,55,65,68,71,70,54,74,61,71,61,43,54,32,25,66,59,57,64,26,31,29,10,6,14,12,11
238320,55,59,38,71,37,62,52,61,65,63,72,76,73,57,66,47,52,80,62,66,38,39,57,68,60,60,60,45,37,15,12,13,13,12
212976,61,67,61,64,57,65,53,55,59,66,57,55,74,63,86,63,80,69,65,63,58,50,64,59,58,60,35,42,38,15,16,14,12,9
245487,15,8,11,23,10,7,13,15,27,12,24,27,20,60,38,23,52,22,47,6,18,13,6,42,18,24,8,11,14,63,61,63,66,65
233711,40,40,62,64,36,50,66,68,65,63,51,61,50,59,56,72,65,64,74,60,50,58,34,56,45,63,69,64,63,15,12,15,14,13
226286,33,67,73,50,58,60,35,29,27,58,65,68,57,58,55,59,65,63,70,53,46,12,68,39,47,58,31,16,14,13,15,15,9,13
220654,57,51,42,67,37,63,48,47,63,65,63,64,64,55,68,49,62,72,66,49,57,64,48,55,58,58,59,66,65,13,10,11,7,12
210158,64,50,46,62,51,69,59,54,54,64,84,80,89,55,89,48,53,72,54,48,55,50,62,60,39,60,50,51,51,11,12,7,7,7
205038,43,23,59,56,33,48,42,25,57,53,65,68,60,63,56,38,58,72,75,26,70,62,29,25,41,59,58,65,62,10,14,14,7,11
204782,35,69,48,58,69,70,56,42,36,68,76,72,83,57,79,57,65,60,58,50,36,21,68,39,62,57,29,16,19,15,9,12,7,7
183789,14,13,15,28,12,12,18,15,22,33,38,33,39,62,49,26,60,30,68,12,23,26,13,35,24,44,17,17,12,61,63,61,63,68
233965,65,45,52,67,51,64,48,45,64,66,74,68,72,62,77,46,74,79,45,53,58,57,60,65,42,63,56,61,60,8,13,15,11,9
244972,38,66,57,59,63,64,51,32,42,62,67,68,64,62,67,70,73,53,67,61,36,19,60,47,68,52,20,18,17,10,14,11,12,11
244460,43,37,65,57,31,41,33,34,44,51,63,61,61,53,69,39,81,70,72,32,65,63,45,47,35,58,59,63,62,6,9,6,7,9
241132,28,23,66,28,27,22,23,23,25,29,55,61,46,45,68,39,75,78,69,22,71,66,23,26,37,49,67,65,69,12,11,13,6,13
226540,57,60,34,59,51,70,63,50,52,66,77,73,83,56,78,54,57,56,61,58,49,23,62,60,48,65,36,35,37,7,7,12,8,7
214508,33,41,70,51,41,42,37,38,57,51,57,48,53,57,64,59,76,43,72,43,68,61,39,42,40,60,66,65,56,13,9,15,6,8
199916,44,23,65,58,15,54,24,37,56,53,35,42,53,52,54,45,63,78,81,42,62,58,22,46,44,55,66,65,63,15,16,13,15,13
189163,58,58,55,62,56,63,59,59,63,64,74,68,78,63,91,66,84,86,80,58,89,64,62,60,60,59,58,59,62,12,14,8,8,9
212971,56,49,45,63,30,54,55,57,66,64,50,69,73,62,61,53,75,84,71,54,53,52,57,63,37,67,62,63,59,12,15,12,9,11
202731,56,51,54,63,50,55,50,55,60,60,67,63,68,61,73,61,61,75,58,59,76,62,53,58,60,65,61,62,62,12,9,10,7,14
238570,12,17,18,14,16,15,11,13,25,19,24,27,29,61,24,18,31,22,40,16,23,11,17,54,15,58,23,13,12,64,63,64,65,63
229610,57,37,53,60,29,60,37,42,45,60,76,73,68,59,69,53,53,69,69,45,60,58,51,37,49,47,60,63,65,8,8,9,12,9
182761,17,13,19,20,18,15,17,17,25,17,35,30,47,62,45,20,62,31,67,12,37,16,15,49,17,60,11,11,11,64,61,62,64,65
230121,52,65,56,56,55,57,38,31,47,62,75,75,66,57,67,63,65,74,84,49,67,13,66,56,63,60,40,14,11,15,9,10,12,12
163049,58,63,55,56,54,63,35,36,50,61,79,77,75,62,62,65,55,78,72,50,62,26,60,58,64,60,25,27,22,16,6,8,14,9
223721,61,35,62,62,24,55,28,35,51,62,66,72,67,62,54,28,59,70,74,49,64,53,46,56,40,50,61,64,68,13,11,15,15,7
220649,61,51,32,64,45,67,64,37,47,66,80,74,76,53,69,62,56,70,64,50,49,32,59,62,41,66,46,30,26,11,12,6,14,14
183780,21,27,66,48,20,22,19,24,55,44,61,43,62,58,54,44,83,77,77,30,56,62,24,42,21,59,58,67,63,12,16,9,15,14
242660,53,29,57,62,31,55,28,35,49,55,69,67,74,62,69,46,83,64,58,30,64,59,43,43,42,48,63,69,67,7,7,13,11,11
188131,57,24,62,55,29,37,46,32,51,58,53,45,58,59,73,63,76,60,74,50,72,63,39,41,46,61,63,62,61,7,14,16,9,7
187619,12,18,19,34,20,12,19,14,27,29,36,38,40,54,34,23,59,36,81,12,30,13,13,45,14,44,12,13,9,65,60,67,65,66
240611,50,45,53,65,41,64,46,43,63,64,79,73,78,60,79,64,72,79,74,62,63,57,57,63,47,67,56,57,55,11,13,10,14,8
224483,52,61,46,66,50,62,53,58,63,63,71,74,68,56,60,55,58,67,65,51,59,45,64,60,54,56,53,54,50,16,9,12,13,13
245218,51,65,65,49,52,59,62,54,44,64,68,72,65,60,69,57,69,71,68,58,35,25,65,55,66,61,24,37,32,8,10,8,9,13
192738,41,32,69,60,32,38,51,42,62,52,42,39,33,47,31,45,51,67,70,39,71,65,19,29,26,48,64,65,59,8,12,16,15,15
244706,42,65,65,49,55,56,50,33,44,58,64,67,69,62,63,72,67,66,76,60,62,24,63,54,65,56,27,20,19,12,7,6,11,7
217826,59,57,61,66,53,64,54,45,63,66,76,74,74,59,64,62,75,73,74,58,55,55,60,65,51,62,52,59,55,14,8,12,14,16
240097,61,44,58,66,32,57,49,55,64,66,68,67,66,63,76,54,65,72,63,56,82,68,56,56,48,63,59,67,66,13,12,14,11,6
231137,62,48,29,64,49,67,56,55,60,68,78,71,77,64,66,63,49,70,75,56,42,38,58,64,34,59,35,38,30,10,10,11,14,9
202721,58,53,50,67,42,63,65,65,61,65,72,73,68,62,70,41,56,63,69,45,57,55,61,67,59,66,57,59,55,10,15,12,13,16
240352,29,18,64,51,28,27,22,27,28,46,58,58,48,55,56,36,70,65,75,16,71,64,26,32,31,54,61,63,61,10,10,14,8,14
210144,48,25,64,54,23,45,25,21,56,53,68,55,67,64,53,32,82,77,73,26,68,64,47,38,61,57,55,64,59,7,13,10,12,12
207584,42,63,70,55,54,56,44,30,38,59,49,59,52,62,47,64,66,68,87,53,84,39,64,57,59,61,44,28,20,7,8,11,12,14
192479,59,65,44,66,41,66,56,45,58,64,74,72,84,55,85,58,83,78,60,66,36,48,51,54,61,53,49,61,56,9,9,11,10,12
246751,37,73,59,48,52,58,48,34,39,55,77,75,59,59,60,66,56,73,68,59,32,13,55,44,64,57,13,15,15,12,7,7,11,9
238815,59,68,40,65,46,65,42,36,63,65,69,71,67,61,66,65,66,71,70,64,34,22,63,56,50,66,49,29,30,10,14,7,5,15
238559,23,30,73,38,35,25,22,24,39,33,34,34,29,59,29,50,31,52,92,33,87,57,36,31,23,48,62,65,59,12,13,6,9,14
232415,69,43,49,63,41,58,60,50,62,63,69,68,70,58,73,58,73,80,64,43,50,39,56,68,45,57,46,55,54,13,10,6,6,11
225759,60,55,44,58,60,67,47,36,50,62,89,88,87,51,61,61,67,67,45,48,35,23,63,52,52,55,38,31,30,7,11,6,12,8
152031,64,50,55,64,61,58,66,60,63,65,60,59,64,62,72,64,57,65,60,59,55,63,60,60,47,63,64,64,64,13,10,11,14,9
202975,57,62,54,65,45,63,55,66,65,62,61,63,67,62,45,67,68,60,71,70,57,54,55,70,66,62,63,57,55,11,12,15,6,12
202207,58,64,61,66,60,64,65,61,61,60,71,65,71,58,78,67,66,63,58,61,64,22,56,63,65,51,41,32,30,7,8,8,12,13
193758,59,56,61,60,56,62,62,60,40,67,69,73,71,58,62,69,72,84,77,62,73,46,65,59,67,61,35,37,35,6,9,11,6,13
186590,46,64,68,64,47,62,48,51,62,64,60,57,68,60,52,62,74,72,73,56,83,53,68,64,58,63,54,57,54,14,14,12,10,14
246750,49,38,59,63,45,49,36,41,60,56,58,65,47,61,58,65,59,75,76,57,64,60,40,54,46,61,66,66,61,14,9,11,9,6
226782,49,65,59,54,47,61,49,27,34,59,79,79,72,57,66,73,72,60,66,63,55,21,59,54,59,44,20,22,21,15,15,10,9,12
242654,51,67,41,51,46,65,43,33,39,68,76,83,86,53,78,60,54,77,59,55,28,17,64,67,56,50,19,15,17,9,15,10,10,10
216030,54,31,65,72,37,58,38,32,67,67,35,55,57,56,55,42,72,85,74,31,73,57,54,62,40,45,56,59,60,8,7,8,10,7
206558,60,61,52,62,55,64,62,65,45,63,79,79,74,61,63,61,67,70,66,61,56,46,63,57,52,63,42,46,54,16,15,14,11,12
220637,64,24,51,60,31,53,58,48,55,58,69,71,66,57,58,59,74,78,49,30,62,61,51,52,36,59,58,62,64,11,11,6,8,12
209885,56,65,58,65,49,65,43,51,59,62,80,79,62,54,62,76,84,69,80,66,36,26,61,48,60,60,45,41,35,6,8,11,13,13
243676,55,31,55,60,39,59,36,41,52,60,69,66,57,59,76,38,65,68,74,33,74,64,51,48,48,56,62,66,63,6,13,10,7,10
241628,63,59,54,62,55,66,63,64,53,65,73,74,71,61,66,54,58,49,48,61,51,33,60,57,62,60,22,39,38,11,5,7,8,10
226268,65,29,58,60,33,62,60,68,56,61,67,68,52,59,71,33,54,68,58,29,62,58,54,57,66,59,62,66,66,9,8,12,7,7
210652,19,18,13,29,18,15,19,19,27,22,53,55,28,62,53,19,61,26,68,12,35,22,14,25,22,56,22,13,13,62,66,58,63,61
207836,52,60,56,67,46,63,47,64,63,57,57,79,76,57,79,59,77,74,58,56,54,65,67,67,57,54,57,44,46,12,8,16,9,9
239323,35,68,67,59,59,59,45,50,37,58,58,48,52,62,61,62,64,53,77,60,25,18,64,41,59,57,35,15,16,9,6,10,14,14
206555,11,13,15,32,17,19,15,33,34,24,44,48,49,53,65,23,60,28,44,16,21,14,11,14,23,48,15,18,17,64,63,65,62,67
229082,59,56,70,67,56,60,56,39,65,65,66,64,68,64,70,74,80,70,80,64,70,58,58,57,45,60,55,58,55,11,9,10,11,10
223962,38,41,50,61,34,55,42,43,57,61,65,72,65,55,55,60,70,71,78,39,70,63,39,43,31,52,66,68,61,13,14,11,7,13
206554,56,29,59,58,22,59,42,23,52,59,79,80,76,62,66,51,69,73,67,34,60,59,37,44,36,50,60,61,60,13,11,13,10,7
223956,63,53,44,64,49,70,53,42,60,65,78,70,73,47,53,67,36,36,59,44,29,62,64,64,62,50,55,65,63,15,9,7,16,15
223444,52,29,49,70,32,64,40,37,63,66,67,64,66,60,64,56,67,81,72,50,76,65,50,57,44,54,64,71,70,13,9,12,7,10
208852,57,57,51,57,52,66,57,50,55,65,76,79,75,56,72,70,68,81,68,59,58,41,59,58,53,58,45,53,46,16,16,9,12,12
177107,50,42,59,51,43,52,38,43,47,53,62,63,57,63,61,63,68,70,80,40,61,62,35,49,68,69,66,62,63,12,15,7,6,15
241363,41,48,57,72,48,70,41,45,68,65,69,65,64,62,80,66,63,65,40,57,62,45,58,55,55,66,51,58,59,11,11,14,7,8
239571,70,34,50,68,32,68,49,34,49,68,74,74,74,61,66,40,59,66,62,35,47,59,45,59,38,45,48,70,66,11,11,15,7,10
231123,65,29,62,64,29,66,42,39,47,62,59,66,56,58,66,49,60,67,54,31,55,63,49,39,44,54,52,66,68,10,14,9,7,8
229843,56,50,48,59,39,66,38,61,58,58,80,79,82,57,72,50,58,75,58,49,39,38,63,58,43,63,51,39,43,14,10,9,11,9
226259,14,13,12,25,20,17,17,18,19,22,44,46,59,53,58,18,50,28,57,15,18,18,11,31,20,43,17,16,16,64,65,58,62,66
221651,67,61,41,64,52,63,56,52,62,65,77,73,76,58,74,60,62,76,57,58,42,32,58,60,49,67,33,36,31,15,7,12,14,14
122066,48,67,77,46,57,38,59,43,38,62,30,30,35,66,39,70,41,48,92,66,58,35,70,58,60,68,35,36,12,14,8,14,11,10
236242,47,29,55,66,31,52,34,40,64,59,57,64,59,54,75,49,63,78,40,32,60,62,35,57,41,53,71,65,60,14,8,13,13,8
223186,52,60,48,68,53,61,48,49,63,63,62,62,61,61,82,65,65,66,51,58,58,60,60,60,57,60,60,65,63,13,14,10,13,9
210898,31,54,64,57,36,43,38,33,58,46,65,70,72,61,64,53,82,71,80,52,56,64,39,43,61,45,58,62,57,6,10,11,8,16
187345,50,56,65,56,60,58,47,37,55,58,75,78,54,65,70,63,74,70,70,53,60,34,68,63,66,56,22,21,16,9,11,16,8,16
224465,60,53,44,67,49,61,57,31,62,65,74,71,74,70,78,56,60,68,48,58,53,58,58,57,57,58,52,57,44,13,6,10,12,6
202193,65,60,50,61,69,62,59,58,58,62,76,71,66,63,69,62,71,62,65,65,66,52,60,58,55,67,50,43,36,11,15,12,15,16
244176,40,65,57,48,62,59,60,49,29,64,63,62,68,57,79,69,65,59,78,59,68,18,63,49,29,59,25,36,29,9,12,9,11,13
176592,40,26,72,51,34,38,30,31,40,43,30,30,31,59,40,44,34,34,92,38,67,54,28,50,27,58,66,66,60,7,14,11,13,9
239312,52,56,61,66,47,64,49,41,61,66,67,66,43,61,60,68,81,72,70,62,49,64,48,61,52,64,65,68,60,11,11,12,14,13
234704,21,40,61,53,34,52,25,31,46,50,51,61,45,49,51,61,76,69,75,21,58,64,32,33,45,54,62,66,61,11,9,9,6,15
231888,65,48,55,60,66,67,65,38,58,66,67,67,68,64,66,73,64,65,61,64,58,61,59,55,46,50,61,67,61,8,15,6,5,6
210640,44,22,59,57,39,50,36,25,54,59,63,61,35,64,43,59,75,78,74,25,68,62,36,37,30,64,65,61,60,12,15,12,11,16
207824,66,58,66,64,53,61,47,55,57,65,64,68,52,64,64,69,71,73,70,65,78,58,62,59,65,64,63,61,55,14,8,8,13,10
244175,67,42,39,61,37,62,49,40,42,65,78,78,82,61,78,39,71,75,46,36,57,57,38,50,41,55,62,57,61,13,7,7,12,14
242383,45,26,63,63,32,43,36,28,52,59,66,73,63,49,55,49,70,61,73,25,67,59,45,42,27,54,59,63,69,9,8,13,12,8
241871,34,38,58,54,27,29,32,28,33,51,54,62,41,56,40,49,75,65,74,24,54,65,27,31,40,46,64,67,64,12,11,8,13,6
240335,49,55,65,68,49,62,41,40,65,66,60,63,57,59,63,62,58,78,77,48,70,63,56,58,42,62,66,65,63,12,9,10,15,9
212431,24,16,65,67,24,25,30,22,67,36,54,33,63,57,66,37,77,65,77,22,69,65,23,44,34,55,52,68,65,12,12,10,8,9
206286,62,39,58,58,28,58,34,26,53,64,77,75,67,65,73,52,66,73,58,43,61,60,52,53,39,50,57,62,59,16,8,7,13,15
242381,50,44,48,68,43,63,46,45,64,66,65,62,64,64,62,56,61,66,48,52,59,46,59,66,45,48,62,55,56,9,9,8,7,7
242125,57,54,39,63,47,66,63,55,58,63,77,72,81,62,75,51,88,70,45,47,52,41,58,53,57,46,25,36,28,8,14,14,13,11
240589,40,65,56,57,54,63,46,39,43,64,69,71,68,64,62,61,66,50,61,55,53,15,65,49,63,58,38,24,22,12,11,9,13,7
237005,51,41,49,62,40,60,42,30,62,64,75,73,84,60,72,54,57,75,52,38,73,66,47,61,42,58,58,64,63,7,7,11,7,8
235213,14,16,14,37,19,25,31,30,47,23,34,38,51,63,29,38,56,38,66,15,28,23,18,34,26,30,12,22,10,66,70,68,58,59
237772,55,64,38,61,58,68,57,53,54,64,79,77,73,55,60,66,49,65,66,63,34,32,58,62,58,47,33,36,29,12,15,12,11,6
233164,13,12,10,34,16,18,18,11,39,26,44,46,38,51,40,21,62,29,68,14,24,18,11,40,18,51,12,12,13,68,63,61,64,66
224460,57,27,58,55,27,45,26,32,29,62,68,69,66,63,62,29,64,78,67,29,56,60,44,38,31,52,65,64,62,11,6,8,10,8
201932,42,28,66,47,24,47,33,33,34,52,47,64,64,55,39,40,69,71,75,44,67,60,34,64,31,55,60,66,65,15,10,12,14,15
198604,66,55,57,64,63,63,58,63,63,63,68,65,74,63,71,70,66,74,69,63,67,64,53,59,45,64,59,63,61,12,14,6,8,6
185291,5,6,29,35,13,9,16,9,29,12,39,41,45,59,51,53,55,27,72,10,17,14,8,40,40,26,18,19,17,65,61,50,64,65
229579,49,30,60,53,32,42,24,25,49,50,80,80,78,59,68,58,73,64,66,46,69,55,37,35,40,47,70,65,64,5,6,5,11,9
225739,29,30,63,45,22,30,29,29,36,36,54,60,73,54,60,37,73,66,78,19,56,62,25,34,38,45,65,67,64,7,9,10,14,13
226759,35,22,65,49,33,35,29,35,37,44,54,48,43,53,30,47,66,57,92,24,65,57,29,29,41,53,62,65,62,11,10,8,7,11
223175,11,10,10,27,10,10,10,13,16,11,31,36,39,54,30,20,43,23,55,10,15,12,11,11,23,37,5,10,11,65,67,59,58,66
215495,53,62,66,62,43,52,44,35,61,65,49,67,59,57,67,65,78,71,81,61,69,56,65,55,44,66,53,62,60,13,10,6,8,7
214471,13,10,14,22,17,11,16,12,17,22,49,49,30,62,66,34,57,35,53,13,19,17,15,13,21,40,21,20,13,66,60,53,63,66
197831,67,51,60,63,44,64,64,40,53,64,72,64,63,57,66,51,57,73,63,45,63,60,57,55,44,58,57,62,64,14,8,10,13,11
241606,63,28,46,58,36,62,43,33,33,57,71,72,65,63,74,34,63,70,48,26,54,64,59,45,44,57,58,64,62,12,7,12,10,10
225734,57,60,54,58,52,65,54,34,53,61,92,91,76,57,64,72,65,75,66,55,56,58,61,56,52,63,57,57,56,15,10,7,15,14
202182,60,59,58,61,59,66,62,56,59,64,82,77,83,54,80,66,73,73,55,58,51,43,62,59,66,65,53,47,43,12,9,12,10,15
184261,46,56,66,65,51,57,44,43,61,61,67,64,73,59,71,63,75,63,67,63,66,63,59,64,55,58,58,64,62,13,16,13,13,8
241861,59,46,38,61,31,65,65,38,55,64,84,80,86,62,89,44,88,75,74,43,55,54,66,60,51,66,64,65,60,15,11,12,12,6
241605,59,48,51,73,53,66,60,63,71,72,62,66,65,52,61,62,59,64,66,44,48,51,52,62,60,65,57,54,53,10,9,7,12,14
237253,48,61,56,65,54,65,56,41,47,60,80,78,80,59,65,74,71,66,62,59,64,35,60,49,59,55,39,38,36,10,14,7,6,12
234437,60,27,42,60,27,58,55,26,50,62,70,71,78,67,79,64,73,54,51,21,57,66,49,34,31,54,63,69,65,10,10,10,12,11
232901,35,48,38,69,42,59,59,61,68,68,65,64,72,59,63,61,53,77,59,54,63,62,53,63,47,69,64,55,48,15,9,14,10,10
223429,60,55,55,64,50,65,66,60,58,64,78,76,80,59,73,60,88,57,59,57,47,58,54,60,52,58,35,51,32,12,11,9,10,10
222405,55,47,55,64,43,61,56,45,61,63,77,77,76,62,83,61,75,88,65,54,84,67,57,62,52,68,66,66,65,16,11,15,8,10
221893,68,24,43,62,29,58,62,31,46,55,66,65,67,61,69,24,64,69,78,23,63,62,53,40,37,51,61,65,65,8,13,7,5,13
214981,12,19,14,25,15,21,14,16,22,16,48,46,54,53,62,25,57,43,56,13,22,23,14,13,25,42,10,13,15,64,60,61,69,63
202693,40,52,64,69,44,61,49,42,63,66,68,66,71,57,58,57,57,73,82,59,73,59,60,57,36,60,56,63,59,8,15,7,8,6
243652,37,65,64,55,59,60,46,38,38,61,68,67,66,64,70,72,61,55,51,62,52,26,64,49,63,58,28,27,24,14,10,5,10,14
237764,55,52,58,67,43,62,51,50,62,63,67,66,67,50,72,65,80,76,70,68,62,54,58,68,49,53,65,64,60,14,13,12,11,14
220356,44,43,58,48,39,39,39,35,43,59,66,68,66,52,57,38,79,55,76,44,73,58,50,48,41,56,62,65,64,10,11,15,12,9
213444,41,42,59,68,35,65,45,44,66,65,62,66,56,66,71,59,57,68,61,45,57,68,48,62,46,59,69,66,59,14,7,10,16,13
237763,64,57,48,66,48,59,49,66,64,63,63,67,69,60,73,63,56,61,67,67,49,55,56,68,46,62,57,63,58,8,6,7,11,12
244418,11,7,11,37,8,7,8,15,32,18,33,29,58,62,40,9,70,22,71,10,19,17,7,51,12,36,22,9,8,64,62,56,63,64
244162,62,59,49,62,35,61,57,31,58,62,77,80,62,57,60,54,62,89,63,41,61,53,48,60,39,46,58,67,64,11,10,8,11,10
243138,61,30,61,64,32,65,57,43,62,64,67,67,65,58,70,45,61,73,70,32,52,54,53,49,40,50,65,64,60,7,10,14,6,10
238018,13,5,14,21,7,10,11,13,15,10,29,16,30,48,43,19,63,26,43,6,18,12,5,42,11,53,10,13,13,66,65,60,65,63
237762,62,58,41,69,62,65,52,56,64,66,65,64,79,58,65,53,65,60,50,65,50,54,57,60,52,52,59,64,63,9,8,13,14,9
229570,56,55,46,65,30,67,45,32,55,69,72,68,72,68,69,51,70,72,68,50,65,52,60,45,50,67,55,57,59,15,10,8,14,14
208066,24,18,67,62,30,53,29,28,45,60,34,35,59,57,59,32,78,53,74,16,62,52,25,43,37,61,63,68,64,14,7,7,11,15
239553,49,46,53,68,42,72,47,35,62,69,79,66,78,56,53,52,59,74,63,41,53,47,60,63,44,68,51,52,50,9,7,8,11,8
229057,45,39,70,65,43,61,40,31,64,66,54,54,59,57,60,70,73,77,73,46,73,55,44,49,41,62,58,69,58,13,15,12,8,14
215489,33,28,59,56,29,34,31,33,52,39,54,60,44,56,68,47,78,59,70,26,55,63,26,31,48,52,61,70,69,7,7,9,9,11
201921,56,62,59,46,55,61,61,56,35,60,74,73,76,61,73,69,58,66,59,64,46,32,73,59,64,66,34,20,12,8,13,12,16,15
244416,61,54,48,70,35,68,55,37,71,66,68,70,59,62,62,60,58,54,70,56,57,29,58,65,52,59,45,57,44,12,5,10,10,12
240576,62,53,50,70,52,67,57,51,71,67,80,80,72,56,78,65,53,58,36,52,44,30,52,64,60,63,30,51,42,7,10,8,14,8
237248,59,60,59,58,45,64,40,36,30,61,79,77,70,65,67,59,54,72,76,55,41,26,66,58,57,59,44,19,20,12,10,13,12,14
235456,55,45,55,65,39,66,46,38,63,66,70,68,83,63,83,58,58,67,50,47,60,62,63,68,35,62,63,64,59,12,15,14,10,9
233152,30,16,67,66,24,55,30,40,64,65,73,75,63,55,49,64,79,62,72,24,64,58,41,49,38,52,54,63,58,13,6,9,10,12
222912,50,50,60,70,34,61,57,60,63,67,64,67,50,59,75,57,65,70,69,53,80,67,54,60,60,51,62,57,56,14,11,14,13,11
203456,58,57,49,62,49,52,59,53,59,61,53,55,68,60,65,71,68,75,72,62,80,62,60,52,64,66,59,65,67,10,12,8,16,9
192191,57,51,22,69,53,60,62,62,66,64,66,65,71,64,67,58,60,77,64,53,57,51,55,68,63,60,59,45,42,12,12,11,11,16
191679,54,50,62,54,40,54,41,43,57,54,49,64,65,60,58,49,72,56,80,51,70,61,67,60,62,56,61,61,60,16,10,15,8,11
188346,47,27,62,58,26,43,41,35,54,53,55,38,48,62,57,65,63,54,78,36,60,58,30,41,49,52,62,67,62,12,13,8,13,15
237754,27,16,62,41,20,29,23,28,30,45,59,64,67,60,66,36,75,68,76,22,65,61,23,32,32,49,63,67,62,14,6,10,6,13
237498,60,58,41,67,56,71,50,41,53,62,68,72,83,56,87,68,56,64,28,53,29,20,64,55,63,45,15,32,30,6,10,10,9,12
237242,63,22,59,58,25,48,29,27,46,57,74,70,71,65,58,26,55,78,73,25,58,62,50,39,35,52,66,60,56,13,12,6,9,8
236474,56,61,52,58,50,66,59,56,52,65,78,83,74,57,74,67,64,66,71,64,42,22,59,52,44,55,33,41,36,6,7,10,7,7
183993,53,62,75,66,54,57,53,45,64,64,55,57,69,70,72,69,91,88,78,64,69,62,64,63,47,67,51,58,55,14,15,15,6,14
246457,42,62,55,60,37,75,53,30,38,70,78,78,75,60,74,65,63,62,60,64,50,40,58,43,60,60,11,35,35,15,7,10,7,8
244921,25,66,61,55,53,59,39,29,28,65,72,74,57,66,65,57,63,56,55,60,29,15,68,42,59,49,11,14,19,14,13,8,9,13
229817,15,14,18,27,11,15,11,19,25,20,49,44,30,60,54,24,50,41,64,20,44,22,11,14,21,29,25,13,17,63,58,64,67,65
219577,39,21,61,49,37,30,38,29,40,44,59,65,57,59,71,51,71,62,66,25,65,61,26,33,41,60,67,68,66,10,13,10,7,8
152505,60,21,64,52,42,51,35,36,54,54,55,65,64,59,69,56,61,68,75,41,68,61,33,56,42,59,62,64,62,9,13,14,9,11
151225,52,31,66,52,28,40,42,39,60,50,30,31,64,58,65,38,89,30,74,37,70,62,32,46,30,52,59,63,60,10,7,15,7,6
200633,41,20,62,54,26,52,19,25,60,56,67,51,53,63,55,45,70,63,79,32,65,61,23,44,34,63,62,64,60,11,13,6,16,7
198073,20,29,68,53,15,34,23,45,48,49,58,46,51,56,50,67,66,69,74,45,62,61,19,24,38,59,64,65,63,8,7,15,7,6
247480,61,57,55,58,58,68,63,44,48,64,85,82,91,60,88,64,52,62,42,48,46,18,58,55,54,61,25,20,26,10,7,6,13,14
237496,50,50,51,70,54,63,56,56,66,67,65,68,63,59,69,64,59,68,67,54,65,53,61,61,48,64,63,55,53,14,5,6,14,13
